EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerWorker,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
13935,1612827302,16128273,2491,2491,2514,2514,hov3,125000,62500,1,82,82,2,ihvs,AM,0,101.263893127441,74.186
14141,1612880101,16128801,18,18,1366,1366,hov2,200000,100000,0,84,84,6,ihvs,AM,0,97.4436874389648,71.38731
14544,1612965402,16129654,1709,1709,2216,2216,hov2,125000,125000,0,2,2,3,ihvs,AM,0,74.769416809082,54.77613
14660,1612990002,16129900,1171,1171,1187,1187,hov2,200000,100000,0,81,81,81,ihvs,AM,0,126.898017883301,105.09152
15463,1613151502,16131515,2,2,1232,1232,hov2,87500,43750,1,84,84,6,ihvs,AM,0,85.031494140625,72.49061
15629,1613192902,16131929,2731,2731,2768,2768,hov3,125000,62500,1,82,82,82,ihvs,AM,0,101.263893127441,74.186
15761,1613216401,16132164,502,502,185,185,hov2,125000,62500,1,7,7,5,ihvs,AM,0,308.039215087891,255.10495
15838,1613234501,16132345,502,502,645,645,hov2,125000,41666.666666666664,1,7,7,7,ihvs,AM,0,310.474365234375,276.34568
15899,1613248801,16132488,124,124,311,311,hov2,37500,37500,1,5,5,5,ilvi,AM,0,86.5751571655273,66.59627
15942,1613259001,16132590,2377,2377,2377,2377,hov3,200000,100000,0,3,3,3,ihvs,AM,0,98.3195953369141,72.02901
16066,1613277802,16132778,2064,2064,2190,2190,hov3,200000,100000,0,84,84,3,ihvs,MD,0,120.352828979492,88.17057
16110,1613281402,16132814,1505,1505,1516,1516,hov2,200000,100000,0,2,2,2,ihvs,AM,0,148.858734130859,123.27846
16193,1613295901,16132959,2266,2266,2171,2171,hov2,125000,62500,1,3,3,3,ihvs,MD,0,132.667175292969,97.19207
16312,1613311801,16133118,1829,1829,1947,1947,hov3,37500,18750,1,4,4,84,ilvs,NT,0,257.776214599609,283.27057
16793,1613432401,16134324,452,452,178,178,hov3,125000,125000,0,7,7,5,ihvs,AM,0,159.198257446289,116.62876
16819,1613432602,16134326,2328,2328,2330,2330,hov3,200000,100000,0,3,3,3,ihvs,AM,0,157.675857543945,115.51344
16964,1613458001,16134580,1958,1958,1912,1912,hov2,37500,37500,1,84,84,84,ilvs,AM,0,126.893333435059,97.61025
17331,1613560101,16135601,2064,2064,2111,2111,hov2,200000,100000,0,84,84,3,ihvs,AM,0,357.367889404297,295.95683
17499,1613576801,16135768,1168,1168,157,157,hov2,200000,100000,0,81,81,5,ihvs,AM,0,97.4436874389648,71.38731
17635,1613599901,16135999,1119,1127,1119,1127,hov2,62500,62500,1,6,6,6,ilvs,MD,0,67.9367904663086,51.23438
17924,1613664301,16136643,122,122,127,127,hov3,200000,100000,0,5,5,5,ihvs,AM,0,78.0144348144531,57.15343
18026,1613697301,16136973,2472,1457,2472,1457,hov2,200000,100000,0,2,2,2,ihvs,PM,0,80.9589309692383,59.31057
18031,1613697302,16136973,2472,2472,1457,1457,hov3,200000,100000,0,2,2,2,ihvs,AM,0,71.6175155639648,59.31057
18128,1613713801,16137138,1998,1998,1995,1995,hov3,125000,125000,0,84,84,84,ihvs,AM,0,61.081226348877,44.74815
18247,1613731201,16137312,2534,2534,2373,2373,hov2,125000,62500,1,82,82,3,ihvs,NT,0,82.7253112792969,60.60462
18252,1613731202,16137312,2534,2373,2534,2373,hov2,125000,62500,1,82,3,82,ihvs,PM,0,82.7253112792969,60.60462
18374,1613744701,16137447,2718,721,2718,721,hov2,200000,100000,0,82,82,82,ihvs,PM,0,98.3195953369141,72.02901
18375,1613744702,16137447,2718,2718,721,721,hov2,200000,100000,0,82,82,82,ihvs,AM,0,98.3195953369141,72.02901
18530,1613768501,16137685,494,494,490,490,hov2,37500,37500,1,7,7,7,ilvs,NT,0,92.0040893554688,70.77238
18744,1613836002,16138360,2267,2267,2231,2231,hov2,125000,62500,1,3,3,3,ihvs,AM,0,281.746917724609,233.33077
18974,1613874301,16138743,2647,2409,2647,2409,hov3,200000,100000,0,2,2,2,ihvs,PM,0,128.443161010742,94.09755
19014,1613880301,16138803,2870,2870,2885,2885,hov3,87500,43750,1,83,83,84,ihvs,AM,0,158.384674072266,135.37151
19159,1613931602,16139316,2423,2423,570,570,hov2,200000,100000,0,7,7,1,ihvs,AM,0,98.3195953369141,72.02901
19336,1613966202,16139662,810,810,390,390,hov3,200000,100000,0,82,82,5,ihvs,AM,0,141.741943359375,103.84025
19585,1614042002,16140420,2448,2448,1663,1663,hov3,125000,62500,1,2,2,2,ihvs,AM,0,101.263893127441,74.186
19631,1614061502,16140615,2767,2767,2757,2757,hov3,87500,43750,1,82,82,82,ihvs,NT,0,223.759811401367,168.74798
19763,1614093001,16140930,353,353,401,401,hov2,87500,29166.666666666668,1,5,5,5,ihvi,AM,0,397.551666259766,299.81273
19812,1614098802,16140988,2467,2467,2429,2429,hov2,125000,62500,1,2,2,2,ihvs,AM,0,82.7253112792969,60.60462
20175,1614174201,16141742,478,478,180,180,hov2,200000,100000,0,7,7,5,ihvs,AM,0,85.2391357421875,62.44626
20227,1614200501,16142005,2177,2177,1440,1440,hov2,87500,87500,0,3,3,2,ihvs,AM,0,211.925598144531,204.75903
20513,1614262701,16142627,1023,1023,995,995,hov3,87500,43750,1,83,83,83,ihvs,AM,0,273.759887695313,206.45542
20519,1614262702,16142627,1023,1023,995,995,hov3,87500,43750,1,83,83,83,ihvs,AM,0,273.759887695313,206.45542
20598,1614271202,16142712,2275,2275,1516,1516,hov2,125000,62500,1,3,3,2,ihvs,NT,0,339.906402587891,249.01567
20951,1614343201,16143432,2416,2416,2409,2409,hov3,125000,125000,0,82,82,2,ihvs,AM,0,97.9564056396484,71.76294
21059,1614364802,16143648,2006,2006,2338,2338,hov2,125000,62500,1,84,84,3,ihvs,AM,0,82.7253112792969,60.60462
21160,1614388702,16143887,1604,1604,1591,1591,hov2,200000,66666.66666666667,1,4,4,4,ihvs,AM,0,113.286148071289,82.99352
21165,1614388703,16143887,1604,1591,1604,1591,hov2,200000,66666.66666666667,1,4,4,4,ihvs,PM,0,113.286148071289,82.99352
21199,1614398401,16143984,2058,2058,2054,2054,hov2,125000,125000,0,3,3,3,ihvs,AM,0,97.9564056396484,71.76294
21760,1614497401,16144974,2602,2602,1466,1466,hov2,87500,87500,0,82,82,2,ihvs,NT,0,145.668441772461,140.74246
21783,1614502102,16145021,2409,2459,2409,2459,hov3,62500,20833.333333333332,1,2,2,2,ilvs,MD,0,437.166442871094,422.38304
21976,1614536902,16145369,2499,2499,2409,2409,hov3,200000,100000,0,82,82,2,ihvs,AM,0,103.159568786621,88.17057
22029,1614545401,16145454,2671,2671,2553,2553,hov3,62500,62500,1,2,2,2,ilvs,AM,0,243.618072509766,207.68803
22496,1614645502,16146455,2215,2215,1541,1541,hov3,125000,62500,1,3,3,2,ihvs,NT,0,234.475692749023,226.54656
22832,1614707801,16147078,1885,1885,1872,1872,hov3,37500,37500,1,3,3,3,ilvs,AM,0,148.570785522461,114.28522
22925,1614714201,16147142,3087,3087,1241,1241,hov2,125000,62500,1,81,81,6,ihvs,AM,0,65.2564086914063,47.80689
23220,1614762601,16147626,2676,2676,2754,2754,hov3,200000,100000,0,82,82,82,ihvs,AM,0,120.352828979492,88.17057
23225,1614762602,16147626,2676,2676,NA,NA,hov3,200000,100000,0,82,82,NA,ihvs,AM,0,120.352828979492,88.17057
23265,1614768302,16147683,1905,1890,1905,1890,hov2,200000,200000,0,84,4,84,ihvs,NT,0,215.56022644043,178.51779
23650,1614867201,16148672,2457,2459,2457,2459,hov2,125000,62500,1,2,2,2,ihvs,PM,0,82.7253112792969,60.60462
23660,1614868402,16148684,1559,1559,1551,1551,hov2,125000,62500,1,2,2,2,ihvs,AM,0,245.63916015625,203.42787
23744,1614887801,16148878,2440,2440,2441,2441,hov2,125000,62500,1,2,2,2,ihvs,AM,0,101.263893127441,74.186
23749,1614887802,16148878,2440,2440,1688,1688,hov2,125000,62500,1,2,2,2,ihvs,AM,0,101.263893127441,74.186
23827,1614923501,16149235,2264,2264,1422,1422,hov2,125000,62500,1,3,3,2,ihvs,NT,0,245.63916015625,203.42787
24239,1615036702,16150367,2191,2050,2191,2050,hov3,200000,100000,0,3,3,3,ihvs,PM,0,120.352828979492,88.17057
24736,1615145102,16151451,2752,3069,2752,3069,hov2,125000,62500,1,82,2,82,ihvs,PM,0,82.7253112792969,60.60462
24784,1615161001,16151610,1255,1255,3089,3089,hov3,200000,100000,0,81,81,81,ihvs,AM,0,187.965194702148,137.70344
24886,1615185601,16151856,532,532,2350,2350,hov2,200000,100000,0,7,7,3,ihvs,AM,0,85.2391357421875,62.44626
24890,1615185602,16151856,532,532,131,131,hov2,200000,100000,0,7,7,5,ihvs,AM,0,85.2391357421875,62.44626
24996,1615221801,16152218,2345,2345,2382,2382,hov3,200000,100000,0,3,3,3,ihvs,AM,0,86.7976226806641,74.186
25005,1615221802,16152218,2345,2382,2345,2382,hov3,200000,100000,0,3,3,3,ihvs,PM,0,86.7976226806641,74.186
25079,1615234501,16152345,2444,2444,390,390,hov2,200000,100000,0,2,2,5,ihvs,NT,0,128.443161010742,94.09755
25087,1615234502,16152345,2444,2444,2514,2514,hov2,200000,100000,0,2,2,2,ihvs,AM,0,128.443161010742,94.09755
25128,1615247701,16152477,1879,1879,1894,1894,hov2,125000,62500,1,3,3,84,ihvs,AM,0,82.7253112792969,60.60462
25205,1615256602,16152566,504,504,365,365,hov2,87500,43750,1,7,7,5,ihvs,AM,0,136.457626342773,102.90922
25230,1615259402,16152594,127,127,158,158,hov2,200000,100000,0,5,5,5,ihvs,AM,0,37.7911491394043,31.29702
25235,1615259402,16152594,127,158,127,158,hov2,200000,100000,0,5,5,5,ihvs,PM,0,37.7911491394043,31.29702
25304,1615285401,16152854,2456,1457,2456,1457,hov3,200000,100000,0,2,2,2,ihvs,PM,0,357.367889404297,295.95683
25345,1615295101,16152951,1793,1793,1555,1555,hov3,62500,62500,1,4,4,2,ilvs,AM,0,87.5598373413086,66.03306
25557,1615340601,16153406,2750,2750,2747,2747,hov3,37500,37500,1,82,82,82,ilvs,AM,0,126.893333435059,97.61025
25653,1615383002,16153830,3032,3032,1887,1887,hov2,125000,125000,0,2,2,84,ihvs,AM,0,89.6538162231445,65.68045
26427,1615559201,16155592,2022,2022,1998,1998,hov2,125000,62500,1,3,3,84,ihvs,AM,0,82.7253112792969,60.60462
26641,1615594601,16155946,657,328,657,328,hov3,125000,62500,1,5,5,5,ihvs,PM,0,101.147476196289,74.10072
26637,1615594601,16155946,657,657,340,340,hov2,125000,62500,1,5,5,5,ihvs,AM,0,101.147476196289,74.10072
26894,1615639402,16156394,2249,2249,2297,2297,hov2,87500,43750,1,3,3,3,ihvs,AM,0,139.526596069336,105.22368
26937,1615644401,16156444,1164,1187,1164,1187,hov3,37500,18750,1,81,81,81,ilvs,PM,0,415.881805419922,361.63637
27094,1615662701,16156627,2344,2330,2344,2330,hov3,62500,31250,1,3,3,3,ilvs,PM,0,82.7253112792969,60.60462
27095,1615662702,16156627,2344,2344,2330,2330,hov3,62500,31250,1,3,3,3,ilvs,AM,0,82.7253112792969,60.60462
27254,1615686801,16156868,2055,2055,2050,2050,hov2,200000,100000,0,3,3,3,ihvs,NT,0,135.150726318359,115.51344
27563,1615751102,16157511,2185,2185,2297,2297,hov2,125000,62500,1,3,3,3,ihvs,AM,0,82.7253112792969,60.60462
28013,1615865102,16158651,622,622,623,623,hov3,87500,43750,1,7,7,7,ihvs,AM,0,447.329681396484,381.35522
28089,1615887301,16158873,503,503,504,504,hov2,125000,62500,1,7,7,7,ihvs,AM,0,97.4912414550781,71.42215
28109,1615890701,16158907,2750,2750,1693,1693,hov3,62500,62500,1,82,82,2,ilvs,AM,0,249.947341918945,213.08383
28265,1615928401,16159284,1500,1500,1621,1621,hov2,125000,62500,1,2,2,3,ihvs,AM,0,75.7136688232422,55.46789
28626,1616012701,16160127,164,164,1457,1457,hov2,37500,37500,1,5,5,2,ilvs,AM,0,92.0040893554688,70.77238
28666,1616019401,16160194,815,815,799,799,hov2,87500,43750,1,82,82,82,ihvs,AM,0,401.084045410156,302.47665
28673,1616019402,16160194,815,815,783,783,hov3,87500,43750,1,82,82,82,ihvs,AM,0,401.084045410156,302.47665
28770,1616041101,16160411,1736,1736,1715,1715,hov2,87500,43750,1,2,2,2,ihvs,MD,0,139.526596069336,105.22368
28779,1616041102,16160411,1736,1715,1736,1715,hov2,87500,43750,1,2,2,2,ihvs,PM,0,139.526596069336,105.22368
29082,1616096301,16160963,645,645,617,617,hov3,125000,125000,0,7,7,7,ihvi,AM,0,99.7056350708008,88.74556
29215,1616129001,16161290,1235,1235,1358,1358,hov2,37500,12500,1,6,6,6,ilvs,AM,0,613.904357910156,573.74239
29309,1616139101,16161391,499,145,499,145,hov3,200000,100000,0,7,5,7,ihvs,PM,0,85.2391357421875,62.44626
29312,1616139102,16161391,499,499,145,145,hov3,200000,100000,0,7,7,5,ihvs,AM,0,85.2391357421875,62.44626
29593,1616209301,16162093,1339,1339,637,637,hov3,62500,62500,1,6,6,7,ilvs,AM,0,71.2350082397461,53.72172
29758,1616246101,16162461,2480,2480,2452,2452,hov2,200000,100000,0,2,2,2,ihvs,AM,0,273.554962158203,226.54656
29834,1616262101,16162621,2082,2082,2087,2087,hov2,200000,100000,0,7,7,7,ihvs,AM,0,98.3195953369141,72.02901
29940,1616290202,16162902,1879,1879,1591,1591,hov3,125000,62500,1,3,3,4,ihvs,AM,0,101.263893127441,74.186
30248,1616349902,16163499,168,168,578,578,hov2,87500,43750,1,5,5,1,ihvs,AM,0,50.7226600646973,42.00634
30371,1616369501,16163695,2726,2726,2703,2703,hov3,62500,31250,1,82,82,82,ilvi,NT,0,121.667510986328,91.75529
30375,1616369502,16163695,2726,2726,2703,2703,hov3,62500,31250,1,82,82,82,ilvi,NT,0,121.667510986328,91.75529
30434,1616383101,16163831,1520,1520,1513,1513,hov2,200000,100000,0,2,2,2,ihvs,AM,0,168.275100708008,123.27846
30764,1616433202,16164332,1617,2164,1617,2164,hov2,200000,100000,0,3,3,3,ihvs,PM,0,98.3195953369141,72.02901
30831,1616450901,16164509,2427,2427,2459,2459,hov3,125000,125000,0,2,2,2,ihvs,AM,0,53.5244407653809,39.21204
31040,1616493501,16164935,2344,2385,2344,2385,hov2,37500,37500,1,3,3,3,ilvs,PM,0,110.728179931641,94.63947
31406,1616542301,16165423,2594,2594,1466,1466,hov3,37500,37500,1,82,82,2,ilvs,NT,0,148.570785522461,114.28522
31447,1616551201,16165512,2514,2514,2498,2498,hov2,200000,100000,0,2,2,82,ihvs,AM,0,98.3195953369141,72.02901
31698,1616615201,16166152,2050,2050,533,533,hov2,125000,62500,1,3,3,7,ihvs,AM,0,393.933319091797,326.23876
31733,1616619601,16166196,1136,1136,41,41,hov2,12500,12500,1,6,6,84,ilvs,AM,0,220.799438476563,188.71746
31759,1616620102,16166201,1966,1966,2039,2039,hov2,62500,31250,1,84,84,3,ilvs,AM,0,138.845001220703,104.70965
31834,1616635601,16166356,1868,1641,1868,1641,hov2,125000,41666.666666666664,1,3,2,3,ihvs,MD,0,416.65576171875,345.05653
32010,1616683001,16166830,1145,1145,1270,1270,hov3,125000,62500,1,6,6,6,ihvs,AM,0,96.0660247802734,70.37804
32060,1616691601,16166916,1659,1659,1659,1659,hov3,200000,100000,0,2,2,2,ihvs,PM,0,120.352828979492,88.17057
32061,1616691602,16166916,1659,1659,1659,1659,hov3,200000,100000,0,2,2,2,ihvs,MD,0,120.352828979492,88.17057
32167,1616706601,16167066,2318,2318,2202,2202,hov3,200000,66666.66666666667,1,3,3,3,ihvs,NT,0,567.989929199219,470.38503
32440,1616768601,16167686,1782,1782,3093,3093,other_auto,62500,31250,1,4,4,NA,ilvs,NT,0,160.205764770508,104.70965
32783,1616836401,16168364,323,323,439,439,hov2,37500,18750,1,5,5,5,ilvs,AM,0,408.876342773438,355.54465
32808,1616839201,16168392,2496,2566,2496,2566,hov3,125000,62500,1,82,2,82,ihvs,PM,0,88.286247253418,64.67857
33202,1616919202,16169192,2518,2518,570,570,hov3,200000,100000,0,2,2,1,ihvs,AM,0,128.443161010742,94.09755
33417,1616951204,16169512,1242,1242,1373,1373,hov3,87500,43750,1,6,6,6,ihvi,AM,0,138.455963134766,104.41626
33509,1616971301,16169713,533,529,533,529,hov2,125000,62500,1,7,7,7,ihvs,PM,0,223.914779663086,164.04013
33510,1616971302,16169713,533,533,534,534,hov3,125000,62500,1,7,7,7,ihvs,AM,0,223.914779663086,164.04013
33711,1617028302,16170283,2448,2448,2452,2452,hov2,125000,62500,1,2,2,2,ihvs,AM,0,113.006393432617,64.67857
33720,1617028302,16170283,2448,2452,2448,2452,hov2,125000,62500,1,2,2,2,ihvs,PM,0,88.286247253418,64.67857
