EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
262,1610036002,16100360,1702,1702,3064,3064,hov3,200000,100000,0,2,2,2,ihvs,MD,0,117.55655670166,86.12202
265,1610036002,16100360,1702,1702,1494,1494,hov3,200000,100000,0,2,2,2,ihvs,NT,0,117.55655670166,86.12202
267,1610036003,16100360,1702,1702,3064,3064,hov3,200000,100000,0,2,2,2,ihvs,MD,0,86.1220245361328,86.12202
270,1610036003,16100360,1702,1702,1494,1494,hov3,200000,100000,0,2,2,2,ihvs,NT,0,86.1220245361328,86.12202
272,1610036004,16100360,1702,1702,3064,3064,hov3,200000,100000,0,2,2,2,ihvs,MD,0,86.1220245361328,86.12202
275,1610036004,16100360,1702,1702,1494,1494,hov3,200000,100000,0,2,2,2,ihvs,NT,0,86.1220245361328,86.12202
277,1610036701,16100367,723,723,2708,2708,sov,125000,62500,1,82,82,82,ihvs,MD,0,39.3399848937988,37.46665
281,1610036702,16100367,723,723,725,725,sov,125000,62500,1,82,82,82,ihvs,MD,0,39.3399848937988,37.46665
284,1610036702,16100367,723,2707,723,2707,sov,125000,62500,1,82,82,82,ihvs,MD,0,39.3399848937988,37.46665
287,1610038102,16100381,710,710,704,704,other_auto,37500,37500,1,82,82,82,ilvs,MD,0,44.6363677978516,44.63637
289,1610038103,16100381,710,710,704,704,other_auto,37500,37500,1,82,82,82,ilvs,MD,0,44.6363677978516,44.63637
291,1610038104,16100381,710,710,704,704,other_auto,37500,37500,1,82,82,82,ilvs,MD,0,44.6363677978516,44.63637
293,1610038501,16100385,1267,1267,NA,NA,sov,125000,62500,1,81,81,NA,ihvs,MD,0,120.326080322266,114.59626
297,1610042201,16100422,2406,2406,580,580,sov,87500,43750,1,7,7,7,ihvi,AM,0,33.8684959411621,33.20441
300,1610042201,16100422,2406,1701,2406,1701,hov2,87500,43750,1,7,2,7,ihvi,MD,0,33.8684959411621,33.20441
326,1610053401,16100534,501,514,501,514,hov3,62500,31250,1,7,7,7,ilvi,MD,0,36.4185829162598,35.70449
324,1610053401,16100534,501,501,559,559,hov3,62500,31250,1,7,7,1,ilvi,MD,0,36.4185829162598,35.70449
329,1610053402,16100534,501,514,501,514,hov3,62500,31250,1,7,7,7,ilvi,MD,0,36.4185829162598,35.70449
327,1610053402,16100534,501,501,559,559,hov3,62500,31250,1,7,7,1,ilvi,MD,0,36.4185829162598,35.70449
357,1610059901,16100599,747,747,2665,2665,sov,62500,31250,1,82,82,2,ilvs,AM,0,44.9383125305176,44.05717
361,1610059901,16100599,747,747,2703,2703,hov2,62500,31250,1,82,82,82,ilvs,PM,0,44.9383125305176,44.05717
363,1610059902,16100599,747,747,2703,2703,hov2,62500,31250,1,82,82,82,ilvs,PM,0,44.9383125305176,44.05717
365,1610061601,16100616,41,41,1303,1303,other_auto,125000,125000,0,84,84,6,ihvs,PM,0,109.53687286377,104.32083
386,1610066702,16100667,2049,2043,2049,2043,sov,62500,31250,1,3,3,3,ilvs,PM,0,129.94563293457,119.06326
401,1610068701,16100687,1686,2664,1686,2664,hov2,62500,31250,1,2,2,2,ilvs,NT,0,881.737609863281,979.70846
404,1610068702,16100687,1686,1494,1686,1494,sov,62500,31250,1,2,2,2,ilvs,MD,0,881.737609863281,979.70846
407,1610068702,16100687,1686,2664,1686,2664,hov2,62500,31250,1,2,2,2,ilvs,NT,0,881.737609863281,979.70846
408,1610072801,16100728,2377,2377,2357,2357,hov3,62500,31250,1,3,3,3,ilvs,MD,0,169.959899902344,128.17489
415,1610072803,16100728,2377,2377,2357,2357,hov3,62500,31250,1,3,3,3,ilvs,MD,0,128.174880981445,128.17489
419,1610072804,16100728,2377,2377,2357,2357,hov3,62500,31250,1,3,3,3,ilvs,MD,0,128.174880981445,128.17489
485,1610081602,16100816,2464,2464,1510,1510,sov,37500,18750,1,2,2,2,ilvs,MD,0,256.007171630859,256.00718
488,1610081602,16100816,2464,2462,2464,2462,sov,37500,18750,1,2,2,2,ilvs,MD,0,256.007171630859,256.00718
489,1610081901,16100819,437,437,444,444,hov2,62500,31250,1,7,7,7,ilvs,MD,0,50.1583061218262,37.82678
491,1610085001,16100850,2872,2872,NA,NA,sov,12500,12500,1,83,83,NA,ilvs,MD,0,603.447387695313,670.49713
556,1610104301,16101043,2655,2655,2633,2633,sov,37500,37500,1,2,2,82,ilvs,MD,0,278.249755859375,278.24975
561,1610104301,16101043,2655,2676,2655,2676,sov,37500,37500,1,2,82,2,ilvs,MD,0,278.249755859375,278.24975
571,1610106801,16101068,2304,1874,2304,1874,hov3,37500,18750,1,3,3,3,ilvs,NT,0,782.060729980469,680.05278
568,1610106801,16101068,2304,2304,2308,2308,hov2,37500,18750,1,3,3,3,ilvs,PM,0,782.060729980469,680.05278
574,1610106802,16101068,2304,1874,2304,1874,hov3,37500,18750,1,3,3,3,ilvs,NT,0,884.068603515625,680.05278
581,1610106803,16101068,2304,1874,2304,1874,hov3,37500,18750,1,3,3,3,ilvs,NT,0,680.052795410156,680.05278
578,1610106803,16101068,2304,2304,2308,2308,hov2,37500,18750,1,3,3,3,ilvs,PM,0,680.052795410156,680.05278
584,1610106804,16101068,2304,1874,2304,1874,hov3,37500,18750,1,3,3,3,ilvs,NT,0,680.052795410156,680.05278
595,1610108702,16101087,2627,2771,2627,2771,sov,62500,31250,1,82,82,82,ilvs,MD,0,285.235870361328,243.16783
599,1610108702,16101087,2627,2732,2627,2732,sov,62500,31250,1,82,82,82,ilvs,PM,0,285.235870361328,243.16783
607,1610108703,16101087,2627,2709,2627,2709,hov2,62500,31250,1,82,82,82,ilvs,PM,0,243.167831420898,243.16783
625,1610114601,16101146,2768,2768,2768,2768,sov,87500,43750,1,82,82,82,ihvs,MD,0,33.8684959411621,33.20441
626,1610121301,16101213,643,643,650,650,hov2,200000,100000,0,7,7,7,ihvs,NT,0,91.748893737793,81.66346
634,1610121302,16101213,643,643,650,650,hov2,200000,100000,0,7,7,7,ihvs,NT,0,91.748893737793,81.66346
661,1610137801,16101378,2169,2169,2169,2169,sov,12500,12500,1,3,3,3,ilvs,MD,0,196.468322753906,218.29814
664,1610137801,16101378,2169,2169,2169,2169,sov,12500,12500,1,3,3,3,ilvs,MD,0,196.468322753906,218.29814
678,1610141801,16101418,1869,1869,1873,1873,sov,125000,62500,1,3,3,3,ihvs,MD,0,47.7505912780762,33.20441
688,1610141802,16101418,1869,1869,1612,1612,sov,125000,62500,1,3,3,2,ihvs,MD,0,37.3051490783691,33.20441
701,1610145001,16101450,2784,2610,2784,2610,sov,125000,125000,0,82,2,82,ihvs,PM,0,110.148063659668,91.21993
704,1610145201,16101452,2239,2239,NA,NA,hov2,125000,62500,1,3,3,NA,ihvi,MD,0,63.4060134887695,60.38668
706,1610145202,16101452,2239,2239,NA,NA,hov2,125000,62500,1,3,3,NA,ihvi,MD,0,63.4060134887695,60.38668
724,1610152901,16101529,1117,1117,1127,1127,hov2,37500,18750,1,6,6,6,ilvs,MD,0,74.7565460205078,57.50504
738,1610152903,16101529,1117,1117,1127,1127,hov2,37500,18750,1,6,6,6,ilvs,MD,0,57.5050354003906,57.50504
741,1610154202,16101542,1938,1938,1930,1930,sov,87500,43750,1,84,84,84,ihvs,MD,0,190.078567504883,162.04482
743,1610154202,16101542,1938,1938,1895,1895,hov2,87500,43750,1,84,84,4,ihvs,PM,0,190.078567504883,162.04482
755,1610155001,16101550,6,2168,6,2168,hov2,87500,43750,1,84,3,84,ihvs,MD,0,36.2397155761719,33.2048
765,1610155002,16101550,6,2168,6,2168,hov2,87500,43750,1,84,3,84,ihvs,MD,0,43.352180480957,33.2048
773,1610156401,16101564,1431,1431,1755,1755,sov,37500,37500,1,2,2,4,ilvs,PM,0,69.2639770507813,53.27998
777,1610156702,16101567,648,648,650,650,sov,125000,62500,1,7,7,7,ihvs,MD,0,66.2101516723633,63.05729
802,1610158102,16101581,1914,2007,1914,2007,sov,37500,18750,1,84,84,84,ilvs,MD,0,48.0350875854492,48.03509
803,1610159701,16101597,1125,1125,1116,1116,sov,12500,12500,1,6,6,6,ilvs,AM,0,26.1333541870117,22.3362
805,1610159701,16101597,1125,1125,1277,1277,sov,12500,12500,1,6,6,6,ilvs,MD,0,26.1333541870117,22.3362
809,1610159701,16101597,1125,1342,1125,1342,sov,12500,12500,1,6,6,6,ilvs,MD,0,26.1333541870117,22.3362
807,1610159701,16101597,1125,1125,1346,1346,sov,12500,12500,1,6,6,6,ilvs,MD,0,26.1333541870117,22.3362
810,1610160401,16101604,2034,2034,2036,2036,sov,200000,100000,0,3,3,3,ihvs,MD,0,168.275100708008,123.27846
813,1610160401,16101604,2034,2133,2034,2133,sov,200000,100000,0,3,3,3,ihvs,MD,0,168.275100708008,123.27846
833,1610162601,16101626,2581,2577,2581,2577,hov2,200000,100000,0,82,2,82,ihvs,NT,0,154.051620483398,88.17057
849,1610162603,16101626,2581,2577,2581,2577,hov2,200000,100000,0,82,2,82,ihvs,NT,0,88.1705703735352,88.17057
858,1610163301,16101633,1997,2137,1997,2137,sov,62500,62500,1,3,3,3,ilvs,MD,0,194.29801940918,129.40778
865,1610163301,16101633,1997,2007,1997,2007,auto_pay,62500,62500,1,3,84,3,ilvs,NT,0,151.795333862305,129.40778
863,1610163301,16101633,1997,1997,2137,2137,auto_pay,62500,62500,1,3,3,3,ilvs,PM,0,194.29801940918,129.40778
890,1610167001,16101670,1279,1279,1237,1237,sov,37500,18750,1,6,6,6,ilvs,MD,0,90.833137512207,100.92571
909,1610173301,16101733,932,943,932,943,other_auto,12500,12500,1,83,83,83,v0,PM,1,1009.05438232422,1121.17151
914,1610173901,16101739,2953,2943,2953,2943,other_auto,12500,6250,1,81,81,81,ilvi,NT,0,362.68359375,309.98598
924,1610176202,16101762,1477,1477,3064,3064,lb,12500,6250,1,2,2,2,v0,MD,1,53.8489418029785,46.02474
935,1610178201,16101782,134,134,143,143,sov,87500,87500,0,5,5,5,ihvs,MD,0,146.923553466797,125.25452
942,1610178201,16101782,134,132,134,132,sov,87500,87500,0,5,5,5,ihvs,NT,0,146.923553466797,125.25452
946,1610181602,16101816,1019,980,1019,980,sov,37500,18750,1,83,83,83,ilvs,NT,0,51.5853271484375,51.58533
956,1610185201,16101852,2653,2653,2661,2661,sov,37500,18750,1,2,2,2,ilvi,MD,0,224.334732055664,224.33474
960,1610185201,16101852,2653,2653,2571,2571,sov,37500,18750,1,2,2,2,ilvi,MD,0,224.334732055664,224.33474
971,1610185601,16101856,1654,2323,1654,2323,sov,37500,37500,1,2,3,2,ilvs,MD,0,126.893333435059,97.61025
985,1610186701,16101867,2491,2555,2491,2555,hov2,125000,41666.666666666664,1,82,82,82,ihvs,MD,0,222.243774414063,197.81378
982,1610186701,16101867,2491,2491,2609,2609,hov2,125000,41666.666666666664,1,82,82,2,ihvs,MD,0,222.243774414063,197.81378
993,1610186703,16101867,2491,2555,2491,2555,hov2,125000,41666.666666666664,1,82,82,82,ihvs,MD,0,270.015808105469,197.81378
990,1610186703,16101867,2491,2491,2609,2609,hov2,125000,41666.666666666664,1,82,82,2,ihvs,MD,0,270.015808105469,197.81378
1010,1610195101,16101951,670,670,144,144,sov,37500,37500,1,81,81,5,ilvs,MD,0,65.2181396484375,65.21814
1015,1610195101,16101951,670,337,670,337,sov,37500,37500,1,81,5,81,ilvs,MD,0,65.2181396484375,65.21814
1021,1610198101,16101981,161,161,391,391,hov2,12500,12500,1,5,5,5,ilvs,MD,0,48.3783264160156,50.2371
1023,1610198101,16101981,161,161,144,144,sov,12500,12500,1,5,5,5,ilvs,NT,0,48.3783264160156,50.2371
1034,1610206101,16102061,904,904,905,905,hov2,37500,18750,1,83,83,83,ilvi,MD,0,48.7425765991211,48.74257
1036,1610206101,16102061,904,904,991,991,sov,37500,18750,1,83,83,83,ilvi,MD,0,48.7425765991211,48.74257
1038,1610206102,16102061,904,904,905,905,hov2,37500,18750,1,83,83,83,ilvi,MD,0,48.7425765991211,48.74257
1054,1610209001,16102090,1513,1513,1673,1673,sov,200000,66666.66666666667,1,2,2,2,ihvi,MD,0,40.0943222045898,33.20441
1060,1610209001,16102090,1513,1433,1513,1433,auto_pay,200000,66666.66666666667,1,2,2,2,ihvi,NT,0,40.0943222045898,33.20441
1080,1610211601,16102116,1784,1784,1779,1779,sov,62500,62500,1,4,4,4,ilvs,NT,0,62.2600555419922,46.95328
1097,1610215201,16102152,2202,2202,2208,2208,sov,87500,29166.666666666668,1,3,3,3,ihvs,NT,0,144.79638671875,109.19788
1103,1610215202,16102152,2202,2202,2204,2204,sov,87500,29166.666666666668,1,3,3,3,ihvs,NT,0,167.07275390625,109.19788
1105,1610215202,16102152,2202,2202,2202,2202,sov,87500,29166.666666666668,1,3,3,3,ihvs,NT,0,167.07275390625,109.19788
1135,1610225801,16102258,12,17,12,17,hov2,200000,100000,0,84,84,84,ihvs,AM,0,281.877532958984,233.43895
1139,1610225802,16102258,12,17,12,17,hov2,200000,100000,0,84,84,84,ihvs,AM,0,281.877532958984,233.43895
1164,1610227001,16102270,528,528,535,535,sov,125000,62500,1,7,7,7,ihvi,NT,0,58.0147399902344,33.20441
1166,1610227001,16102270,528,555,528,555,sov,125000,62500,1,7,1,7,ihvi,NT,0,45.3240165710449,33.20441
1178,1610228401,16102284,2051,2051,2192,2192,sov,200000,100000,0,3,3,3,ihvs,NT,0,133.001602172852,118.38148
1185,1610228801,16102288,989,989,1808,1808,other_auto,12500,12500,1,83,83,4,ilvs,MD,0,100.923561096191,104.80121
1191,1610233001,16102330,901,994,901,994,sov,62500,31250,1,83,83,83,ilvs,PM,0,213.594940185547,195.70729
1188,1610233001,16102330,901,901,2412,2412,sov,62500,31250,1,83,83,2,ilvs,MD,0,213.594940185547,195.70729
1196,1610237501,16102375,2477,2477,1435,1435,hov2,125000,62500,1,2,2,2,ihvi,NT,0,45.3240165710449,33.20441
1205,1610237502,16102375,2477,2477,1435,1435,hov2,125000,62500,1,2,2,2,ihvi,NT,0,45.3240165710449,33.20441
1236,1610243002,16102430,2444,2444,2404,2404,sov,200000,100000,0,2,2,7,ihvs,MD,0,98.2033309936523,87.40839
1240,1610243002,16102430,2444,3095,2444,3095,sov,200000,100000,0,2,NA,2,ihvs,MD,0,98.2033309936523,87.40839
1241,1610243002,16102430,2444,2444,1663,1663,sov,200000,100000,0,2,2,2,ihvs,PM,0,98.2033309936523,87.40839
1251,1610245501,16102455,2860,1808,2860,1808,hov2,12500,6250,1,83,4,83,ilvi,MD,0,447.273651123047,496.97071
1256,1610245502,16102455,2860,1808,2860,1808,hov2,12500,6250,1,83,4,83,ilvi,MD,0,658.386779785156,496.97071
1279,1610257401,16102574,2146,1877,2146,1877,sov,62500,62500,1,3,3,3,ilvs,MD,0,33.8684959411621,33.20441
1272,1610257401,16102574,2146,2146,2164,2164,sov,62500,62500,1,3,3,3,ilvs,NT,0,33.8684959411621,33.20441
1284,1610258601,16102586,2478,2477,2478,2477,sov,125000,62500,1,2,2,2,ihvs,MD,0,101.263893127441,74.186
1290,1610258601,16102586,2478,1623,2478,1623,hov3,125000,62500,1,2,2,2,ihvs,NT,0,129.617782592773,74.186
1285,1610258601,16102586,2478,2478,2477,2477,sov,125000,62500,1,2,2,2,ihvs,MD,0,101.263893127441,74.186
1297,1610258603,16102586,2478,1623,2478,1623,hov3,125000,62500,1,2,2,2,ihvs,NT,0,74.1860046386719,74.186
1302,1610258604,16102586,2478,1623,2478,1623,hov3,125000,62500,1,2,2,2,ihvs,NT,0,74.1860046386719,74.186
1305,1610258701,16102587,2255,2255,2180,2180,hov3,125000,62500,1,3,3,3,ihvs,MD,0,29.8839664459229,33.20441
1307,1610258701,16102587,2255,2245,2255,2245,hov3,125000,62500,1,3,3,3,ihvs,PM,0,29.8839664459229,33.20441
1308,1610258702,16102587,2255,2255,2180,2180,hov3,125000,62500,1,3,3,3,ihvs,MD,0,29.8839664459229,33.20441
1310,1610258702,16102587,2255,2245,2255,2245,hov3,125000,62500,1,3,3,3,ihvs,PM,0,29.8839664459229,33.20441
1338,1610264101,16102641,1654,1659,1654,1659,sov,125000,125000,0,2,2,2,ihvs,NT,0,124.619697570801,129.40778
1341,1610264701,16102647,1948,1948,1909,1909,hov3,125000,62500,1,84,84,84,ihvs,NT,0,80.9054336547852,67.00243
1348,1610264702,16102647,1948,1948,1909,1909,hov3,125000,62500,1,84,84,84,ihvs,NT,0,80.9054336547852,67.00243
1369,1610269201,16102692,1242,608,1242,608,sov,125000,62500,1,6,7,6,ihvs,MD,0,118.732803344727,114.71768
1370,1610269202,16102692,1242,1242,1281,1281,sov,125000,62500,1,6,6,6,ihvs,MD,0,118.732803344727,114.71768
1381,1610271701,16102717,1671,1623,1671,1623,hov2,200000,100000,0,2,2,2,ihvs,MD,0,92.0177383422852,81.90275
1392,1610280301,16102803,1588,1580,1588,1580,hov2,87500,17500,1,4,4,4,ihvi,MD,0,999.044738769531,1110.0497
1390,1610280301,16102803,1588,1588,1756,1756,hov3,87500,17500,1,4,4,4,ihvi,MD,0,999.044738769531,1110.0497
1396,1610280301,16102803,1588,1578,1588,1578,hov2,87500,17500,1,4,4,4,ihvi,MD,0,1278.77722167969,1110.0497
1401,1610280303,16102803,1588,1580,1588,1580,hov2,87500,17500,1,4,4,4,ihvi,MD,0,1368.29162597656,1110.0497
1399,1610280303,16102803,1588,1588,1756,1756,hov3,87500,17500,1,4,4,4,ihvi,MD,0,1068.97790527344,1110.0497
1420,1610290401,16102904,1882,1882,2221,2221,sov,200000,200000,0,3,3,3,ihvs,PM,0,107.490043640137,89.01867
1446,1610296801,16102968,2957,2957,2925,2925,sov,62500,31250,1,81,81,81,ilvs,AM,0,31.9762191772461,33.2048
1451,1610296802,16102968,2957,2957,2948,2948,sov,62500,31250,1,81,81,81,ilvs,PM,0,40.9295616149902,33.2048
1472,1610302201,16103022,374,142,374,142,sov,87500,43750,1,5,5,5,ihvs,PM,0,306.544677734375,261.33392
1470,1610302201,16103022,374,374,363,363,sov,87500,43750,1,5,5,5,ihvs,PM,0,306.544677734375,261.33392
1484,1610302902,16103029,2055,2055,2055,2055,sov,200000,100000,0,3,3,3,ihvs,NT,0,120.352828979492,88.17057
1501,1610304301,16103043,1664,1664,1678,1678,sov,37500,37500,1,2,2,2,ilvs,PM,0,278.249755859375,278.24975
1517,1610304601,16103046,1708,1702,1708,1702,sov,37500,12500,1,2,2,2,ilvi,NT,0,368.251739501953,283.27057
1507,1610304601,16103046,1708,1708,2435,2435,sov,37500,12500,1,2,2,2,ilvi,NT,0,368.251739501953,283.27057
1540,1610305901,16103059,1677,1578,1677,1578,sov,37500,18750,1,2,4,2,ilvs,PM,0,136.585632324219,151.76182
1541,1610305901,16103059,1677,1677,1678,1678,sov,37500,18750,1,2,2,2,ilvs,PM,0,136.585632324219,151.76182
1549,1610313801,16103138,1447,1447,1702,1702,sov,62500,31250,1,2,2,2,ilvs,PM,0,213.82177734375,161.25322
1556,1610316001,16103160,1385,1385,2963,2963,sov,125000,62500,1,81,81,81,ihvi,MD,0,34.8650360107422,33.2048
1558,1610316001,16103160,1385,1385,NA,NA,sov,125000,62500,1,81,81,NA,ihvi,MD,0,44.6272468566895,33.2048
1570,1610318402,16103184,2468,2468,2412,2412,sov,200000,66666.66666666667,1,2,2,2,ihvs,NT,0,264.138244628906,235.10303
1585,1610323101,16103231,1186,1186,152,152,sov,62500,31250,1,81,81,5,ilvs,NT,0,72.8809967041016,71.45196
1593,1610328301,16103283,2545,2565,2545,2565,sov,12500,12500,1,2,2,2,ilvs,MD,0,46.9876518249512,52.2085
1590,1610328301,16103283,2545,2545,3069,3069,sov,12500,12500,1,2,2,2,ilvs,MD,0,46.9876518249512,52.2085
1619,1610339801,16103398,2464,2458,2464,2458,sov,37500,37500,1,2,2,2,ilvs,NT,0,50.2767868041992,52.2085
1621,1610341701,16103417,617,617,398,398,sov,62500,62500,1,7,7,5,ilvs,AM,0,63.2871513366699,47.72787
1626,1610341701,16103417,617,609,617,609,sov,62500,62500,1,7,7,7,ilvs,MD,0,63.2871513366699,47.72787
1648,1610350201,16103502,1117,1117,1304,1304,sov,62500,31250,1,6,6,6,ilvs,NT,0,30.2238998413086,22.79329
1671,1610355901,16103559,2122,2185,2122,2185,sov,62500,20833.333333333332,1,3,3,3,ilvi,MD,0,221.462936401367,188.80046
1668,1610355901,16103559,2122,2122,2340,2340,sov,62500,20833.333333333332,1,3,3,3,ilvi,MD,0,221.462936401367,188.80046
1674,1610355903,16103559,2122,2117,2122,2117,sov,62500,20833.333333333332,1,3,3,3,ilvi,MD,0,288.864715576172,188.80046
1679,1610357901,16103579,2477,2477,1675,1675,hov2,37500,18750,1,2,2,2,ilvi,MD,0,42.0923309326172,42.09233
1685,1610357901,16103579,2477,2460,2477,2460,hov2,37500,18750,1,2,2,2,ilvi,PM,0,42.0923309326172,42.09233
1686,1610357902,16103579,2477,2477,1675,1675,hov2,37500,18750,1,2,2,2,ilvi,MD,0,42.0923309326172,42.09233
1692,1610357902,16103579,2477,2460,2477,2460,hov2,37500,18750,1,2,2,2,ilvi,PM,0,53.8781814575195,42.09233
1706,1610359101,16103591,1608,1579,1608,1579,sov,37500,37500,1,4,4,4,ilvs,MD,0,121.456253051758,113.51051
1704,1610359101,16103591,1608,1608,1894,1894,sov,37500,37500,1,4,4,84,ilvs,MD,0,121.456253051758,113.51051
1733,1610366802,16103668,922,2811,922,2811,hov2,37500,18750,1,83,83,83,ilvs,PM,0,214.705230712891,200.65909
1731,1610366802,16103668,922,922,2814,2814,hov2,37500,18750,1,83,83,83,ilvs,PM,0,214.705230712891,200.65909
1741,1610369902,16103699,2294,2294,2322,2322,sov,87500,43750,1,3,3,3,ihvs,AM,0,266.696197509766,244.36155
1783,1610393401,16103934,917,917,911,911,hov2,87500,43750,1,83,83,83,ihvs,MD,0,136.656661987305,103.05933
1789,1610393403,16103934,917,917,911,911,hov2,87500,43750,1,83,83,83,ihvs,MD,0,103.05933380127,103.05933
1814,1610400001,16104000,33,33,2168,2168,sov,37500,18750,1,7,7,3,ilvs,MD,0,174.686065673828,194.09563
1826,1610404601,16104046,2651,2667,2651,2667,sov,12500,12500,1,82,2,82,ilvs,MD,0,508.159423828125,490.97529
1824,1610404601,16104046,2651,2651,2687,2687,sov,12500,12500,1,82,82,82,ilvs,MD,0,508.159423828125,490.97529
1831,1610404601,16104046,2651,2651,2651,2651,hov2,12500,12500,1,82,82,82,ilvs,NT,0,508.159423828125,490.97529
1838,1610404602,16104046,2651,2651,2651,2651,hov2,12500,12500,1,82,82,82,ilvs,NT,0,490.975280761719,490.97529
