EstDataID,personid,hhid,HomeTAZ,o_taz,d_taz,a_taz,mode_final,HHIncomeMP,AvgIncPerAdult,LowIncome,Home_Cluster,O_Cluster,D_Cluster,Segment,tod,ZeroAutoHH,trip_weight,hh_weight
1721,1610362003,16103620,2748,2748,2741,2741,hov2,62500,62500,1,82,82,82,ilvs,MD,0,213.083831787109,213.08383
1781,1610385201,16103852,759,759,3013,3013,other_auto,12500,12500,1,82,82,6,ilvs,MD,0,100.923561096191,104.80121
1868,1610406602,16104066,1642,1642,2486,2486,sov,200000,100000,0,2,2,2,ihvs,MD,0,29.8839664459229,33.20441
2201,1610458801,16104588,2103,2103,1327,1327,sov,37500,37500,1,3,3,6,ilvs,MD,0,55.8630981445313,52.2085
2253,1610468801,16104688,2627,2627,1698,1698,sov,62500,31250,1,82,82,2,ilvs,AM,0,468.192443847656,387.737
2256,1610468801,16104688,2627,2627,2732,2732,hov3,62500,31250,1,82,82,82,ilvs,MD,0,468.192443847656,387.737
2265,1610468804,16104688,2627,2627,2732,2732,hov3,62500,31250,1,82,82,82,ilvs,MD,0,387.736999511719,387.737
2316,1610487301,16104873,2218,2218,322,322,sov,37500,37500,1,3,3,5,ilvs,MD,0,52.2084999084473,52.2085
2403,1610501701,16105017,2056,2056,2386,2386,hov2,125000,62500,1,3,3,3,ihvs,AM,0,222.015441894531,183.86372
2405,1610501701,16105017,2056,2056,2254,2254,sov,125000,62500,1,3,3,3,ihvs,PM,0,222.015441894531,183.86372
2411,1610501703,16105017,2056,2056,2386,2386,hov2,125000,62500,1,3,3,3,ihvs,AM,0,183.863723754883,183.86372
2526,1610533501,16105335,503,503,642,642,sov,87500,43750,1,7,7,7,ihvs,MD,0,117.443496704102,113.47198
2601,1610554803,16105548,2779,2779,2732,2732,hov3,62500,20833.333333333332,1,82,82,82,ilvs,MD,0,179.211761474609,179.21176
2604,1610554805,16105548,2779,2779,2732,2732,hov3,62500,20833.333333333332,1,82,82,82,ilvs,MD,0,237.634780883789,179.21176
2607,1610556801,16105568,1808,1808,1776,1776,hov2,37500,18750,1,4,4,4,ilvs,AM,0,48.0350875854492,48.03509
2616,1610556802,16105568,1808,1808,1776,1776,hov2,37500,18750,1,4,4,4,ilvs,AM,0,48.0350875854492,48.03509
2774,1610603601,16106036,1054,1054,951,951,hov3,62500,31250,1,83,83,83,ilvs,MD,0,112.598442077637,84.91587
2781,1610603602,16106036,1054,1054,951,951,hov3,62500,31250,1,83,83,83,ilvs,MD,0,112.598442077637,84.91587
2785,1610603603,16106036,1054,1054,951,951,hov3,62500,31250,1,83,83,83,ilvs,MD,0,84.9158706665039,84.91587
2992,1610651901,16106519,2823,2676,2823,2676,hov2,62500,31250,1,82,82,82,ilvs,MD,0,43.3516731262207,33.20441
2999,1610651902,16106519,2823,2676,2823,2676,hov2,62500,31250,1,82,82,82,ilvs,MD,0,36.2392883300781,33.20441
3037,1610658501,16106585,1943,1943,2178,2178,hov2,200000,100000,0,84,84,3,ihvs,PM,0,51.3767204284668,37.63862
3041,1610658502,16106585,1943,1943,2178,2178,hov2,200000,100000,0,84,84,3,ihvs,PM,0,51.3767204284668,37.63862
3048,1610662101,16106621,2520,2554,2520,2554,hov2,125000,62500,1,82,82,82,ihvs,PM,0,37.3051490783691,33.20441
3063,1610670401,16106704,2518,2518,NA,NA,sov,200000,100000,0,2,2,NA,ihvs,MD,0,34.8646278381348,33.20441
3105,1610680201,16106802,1231,1231,1349,1349,hov3,125000,62500,1,6,6,6,ihvs,MD,0,120.326080322266,114.59626
3111,1610680202,16106802,1231,1231,1349,1349,hov2,125000,62500,1,6,6,6,ihvs,MD,0,120.326080322266,114.59626
3341,1610720101,16107201,19,19,1342,1342,sov,125000,62500,1,84,84,6,ihvs,AM,0,58.0410461425781,55.27719
3733,1610793601,16107936,1154,1154,1214,1214,sov,37500,18750,1,81,81,81,ilvs,MD,0,31.9762191772461,33.2048
3820,1610818101,16108181,2889,2889,2878,2878,sov,12500,6250,1,84,84,84,ilvi,MD,0,123.739852905273,119.55542
3835,1610824201,16108242,1354,1354,322,322,hov2,62500,62500,1,6,6,5,ilvs,AM,0,30.9982299804688,30.39042
3967,1610845502,16108455,1328,1328,1237,1237,hov2,200000,100000,0,6,6,6,ihvs,AM,0,212.426559448242,155.62386
3976,1610845503,16108455,1328,1328,1237,1237,hov2,200000,100000,0,6,6,6,ihvs,AM,0,155.62385559082,155.62386
4045,1610859302,16108593,2585,2585,1698,1698,sov,87500,43750,1,82,82,2,ihvs,MD,0,33.8684959411621,33.20441
4102,1610872402,16108724,1651,1651,1528,1528,lb,37500,18750,1,2,2,2,ilvi,MD,0,37.8260612487793,29.09697
4151,1610879302,16108793,1826,1826,1808,1808,other_auto,62500,31250,1,4,4,4,ilvs,AM,0,33.8684959411621,33.20441
4222,1610885702,16108857,1740,1740,3061,3061,sov,200000,100000,0,4,4,2,ihvs,AM,0,34.8646278381348,33.20441
4296,1610897301,16108973,2655,2655,3013,3013,hov3,125000,62500,1,2,2,6,ihvs,MD,0,112.697570800781,93.33132
4806,1610970901,16109709,1756,1756,2124,2124,sov,12500,12500,1,4,4,3,ilvs,AM,0,75.1446228027344,83.49402
4814,1610971201,16109712,2647,2647,1696,1696,hov2,62500,31250,1,2,2,2,ilvs,MD,0,121.444526672363,119.06326
4980,1611007202,16110072,1998,1998,1867,1867,sov,87500,43750,1,84,84,3,ihvs,AM,0,126.107978820801,95.10406
5016,1611016503,16110165,1187,1192,1187,1192,hov3,125000,62500,1,81,81,81,ihvs,PM,0,70.3780364990234,70.37804
5178,1611038102,16110381,1141,1141,1134,1134,sov,200000,50000,1,6,6,6,ihvs,MD,0,273.932952880859,200.68347
5342,1611078401,16110784,498,498,165,165,lb,12500,12500,1,7,7,5,v0,MD,1,264.924468994141,255.96566
5353,1611086101,16110861,1327,1327,1237,1237,sov,125000,125000,0,6,6,6,ihvs,MD,0,109.53687286377,104.32083
5517,1611119102,16111191,2670,2670,3013,3013,hov3,87500,29166.666666666668,1,2,2,6,ihvs,NT,0,77.4976654052734,86.10852
5545,1611120901,16111209,1017,1017,321,321,hov3,37500,37500,1,83,83,5,ilvs,MD,0,49.136402130127,42.7273
5584,1611129201,16111292,1372,1372,3030,3030,hov2,87500,43750,1,6,6,5,ihvs,AM,0,69.8142471313477,63.96761
5733,1611169501,16111695,1561,1561,2551,2551,auto_pay,12500,4166.666666666667,1,4,4,2,v0,MD,1,501.984619140625,521.27166
5828,1611183601,16111836,1154,1344,1154,1344,sov,62500,31250,1,81,6,81,ilvs,MD,0,68.808235168457,71.45196
5829,1611183601,16111836,1154,1154,3030,3030,sov,62500,31250,1,81,81,5,ilvs,MD,0,68.808235168457,71.45196
5958,1611206001,16112060,1456,1691,1456,1691,hov2,62500,31250,1,2,2,2,ilvs,MD,0,97.6636810302734,89.48477
5956,1611206001,16112060,1456,1456,2225,2225,hov2,62500,31250,1,2,2,3,ilvs,AM,0,97.6636810302734,89.48477
5963,1611206002,16112060,1456,1691,1456,1691,hov2,62500,31250,1,2,2,2,ilvs,MD,0,125.009506225586,89.48477
5961,1611206002,16112060,1456,1456,2225,2225,hov2,62500,31250,1,2,2,3,ilvs,AM,0,97.6636810302734,89.48477
6116,1611226902,16112269,1002,1002,984,984,sov,62500,31250,1,83,83,83,ilvs,NT,0,62.8710708618164,47.41408
6132,1611229802,16112298,2025,1693,2025,1693,hov3,125000,41666.666666666664,1,3,2,3,ihvi,PM,0,34.8646278381348,33.20441
6290,1611270201,16112702,506,506,513,513,sov,200000,100000,0,7,7,7,ihvs,MD,0,85.7466354370117,81.66346
6373,1611284102,16112841,2604,2604,3061,3061,sov,62500,31250,1,82,82,2,ilvs,AM,0,189.150024414063,161.25322
6411,1611290501,16112905,1708,1708,2330,2330,other_auto,12500,12500,1,2,2,3,v0,MD,1,633.483032226563,703.87005
6417,1611290602,16112906,3070,3070,1691,1691,sov,87500,43750,1,2,2,2,ihvs,MD,0,33.8684959411621,33.20441
6512,1611301501,16113015,1861,1861,2221,2221,sov,37500,37500,1,84,84,3,ilvs,MD,0,52.2084999084473,52.2085
6560,1611306801,16113068,1512,1512,3062,3062,sov,200000,66666.66666666667,1,2,2,2,ihvs,MD,0,34.8646278381348,33.20441
6596,1611311201,16113112,369,369,390,390,sov,37500,18750,1,5,5,5,ilvs,MD,0,252.575836181641,252.57584
6629,1611321301,16113213,1329,1329,1229,1229,lb,12500,12500,1,6,6,6,v0,AM,1,48.1442031860352,41.14889
6636,1611321303,16113213,1329,1329,1229,1229,lb,12500,12500,1,6,6,6,v0,AM,1,41.1488914489746,41.14889
6708,1611332402,16113324,1535,1535,1698,1698,sov,125000,62500,1,2,2,2,ihvs,AM,0,97.9978866577148,93.33132
6808,1611358802,16113588,2582,2582,2583,2583,sov,125000,41666.666666666664,1,82,82,82,ihvi,MD,0,84.7189788818359,80.68474
7051,1611412201,16114122,1033,1033,1818,1818,sov,37500,37500,1,83,83,4,ilvs,MD,0,289.303619384766,289.30361
7103,1611417503,16114175,2744,2583,2744,2583,other_auto,125000,62500,1,82,82,82,ihvs,MD,0,233.330764770508,233.33077
7294,1611471901,16114719,902,902,1547,1547,hov3,87500,43750,1,83,83,2,ihvi,AM,0,40.0378036499023,44.48645
7297,1611471902,16114719,902,902,1547,1547,hov3,87500,43750,1,83,83,2,ihvi,AM,0,40.0378036499023,44.48645
7345,1611488502,16114885,2150,2150,2150,2150,sov,62500,31250,1,3,3,3,ilvs,MD,0,33.8684959411621,33.20441
7347,1611488502,16114885,2150,2214,2150,2214,sov,62500,31250,1,3,3,3,ilvs,PM,0,33.8684959411621,33.20441
7583,1611545001,16115450,355,355,390,390,sov,37500,37500,1,5,5,5,ilvs,MD,0,58.6963272094727,65.21814
8355,1611686502,16116865,2676,2676,2676,2676,sov,12500,12500,1,82,82,82,ilvs,MD,0,117.422370910645,117.42237
8378,1611698901,16116989,1,1,612,612,hov2,37500,18750,1,84,84,7,ilvs,MD,0,33.2047958374023,33.2048
8383,1611698902,16116989,1,1,612,612,hov2,37500,18750,1,84,84,7,ilvs,MD,0,33.2047958374023,33.2048
8416,1611706101,16117061,632,632,321,321,other,37500,37500,1,7,7,5,ilvs,AM,0,423.001342773438,423.00135
8418,1611706101,16117061,632,632,3029,3029,other,37500,37500,1,7,7,5,ilvs,MD,0,423.001342773438,423.00135
8654,1611760202,16117602,1513,1513,1673,1673,hov2,200000,100000,0,2,2,2,ihvs,AM,0,139.482482910156,115.51344
8666,1611760205,16117602,1513,1513,1673,1673,hov2,200000,100000,0,2,2,2,ihvs,AM,0,115.513442993164,115.51344
9023,1611821601,16118216,2627,1698,2627,1698,hov2,37500,18750,1,82,2,82,ilvi,MD,0,42.0923309326172,42.09233
9032,1611821602,16118216,2627,1698,2627,1698,hov2,37500,18750,1,82,2,82,ilvi,MD,0,42.0923309326172,42.09233
9254,1611854202,16118542,2480,2480,1698,1698,hov2,62500,31250,1,2,2,2,ilvs,MD,0,136.585632324219,151.76182
9287,1611863402,16118634,2351,595,2351,595,sov,200000,100000,0,3,7,3,ihvs,PM,0,34.8646278381348,33.20441
9330,1611869702,16118697,665,665,390,390,sov,125000,41666.666666666664,1,81,81,5,ihvs,MD,0,920.020385742188,674.00763
9356,1611872402,16118724,2734,2734,2732,2732,hov3,87500,43750,1,82,82,82,ihvs,AM,0,33.8684959411621,33.20441
9361,1611874401,16118744,465,465,2426,2426,hov2,37500,18750,1,7,7,2,ilvs,MD,0,51.6887130737305,51.68871
9404,1611878601,16118786,483,483,390,390,hov2,200000,100000,0,7,7,5,ihvs,AM,0,29.8839664459229,33.20441
9569,1611909702,16119097,3,3,1342,1342,sov,200000,100000,0,84,84,6,ihvs,MD,0,76.0652847290039,62.99403
9595,1611917401,16119174,1362,1362,282,282,hov2,37500,18750,1,6,6,5,ilvi,AM,0,96.3456649780273,90.04267
9603,1611917402,16119174,1362,1362,282,282,hov2,37500,18750,1,6,6,5,ilvi,AM,0,117.055473327637,90.04267
9807,1611959401,16119594,1918,2325,1918,2325,sov,37500,37500,1,84,3,84,ilvs,PM,0,233.579010009766,218.29814
9994,1612007102,16120071,2255,2255,1621,1621,sov,62500,31250,1,3,3,3,ilvs,MD,0,154.797058105469,151.76182
10443,1612089202,16120892,1998,1998,1867,1867,sov,200000,66666.66666666667,1,84,84,3,ihvs,AM,0,345.695526123047,286.29028
10735,1612139801,16121398,2234,2234,1703,1703,hov2,37500,18750,1,3,3,2,ilvs,MD,0,256.007171630859,256.00718
10737,1612139802,16121398,2234,2234,1703,1703,hov2,37500,18750,1,3,3,2,ilvs,MD,0,256.007171630859,256.00718
10834,1612157202,16121572,637,637,1230,1230,sov,200000,100000,0,7,7,6,ihvs,AM,0,91.748893737793,81.66346
10845,1612158903,16121589,2381,2381,2328,2328,sov,200000,50000,1,3,3,3,ihvi,MD,0,102.80103302002,91.5007
11106,1612222301,16122223,2857,2674,2857,2674,hov3,87500,43750,1,83,82,83,ihvs,MD,0,374.456848144531,319.23005
11114,1612222303,16122223,2857,2674,2857,2674,hov3,87500,43750,1,83,82,83,ihvs,MD,0,319.230041503906,319.23005
11121,1612222304,16122223,2857,2674,2857,2674,hov3,87500,43750,1,83,82,83,ihvs,MD,0,319.230041503906,319.23005
11128,1612225401,16122254,928,928,1018,1018,sov,12500,12500,1,83,83,83,ilvs,AM,0,603.447387695313,670.49713
11196,1612237101,16122371,2457,2457,364,364,hov2,87500,29166.666666666668,1,2,2,5,ihvs,MD,0,152.494430541992,149.50435
11202,1612237102,16122371,2457,2457,364,364,hov2,87500,29166.666666666668,1,2,2,5,ihvs,MD,0,152.494430541992,149.50435
11321,1612258301,16122583,2739,2739,2702,2702,sov,200000,66666.66666666667,1,82,82,82,ihvs,PM,0,123.576232910156,102.34056
11646,1612325201,16123252,2323,2323,2435,2435,sov,87500,87500,0,3,3,2,ihvs,AM,0,141.928985595703,130.04305
11931,1612390601,16123906,2427,2427,2412,2412,sov,200000,66666.66666666667,1,2,2,2,ihvs,MD,0,155.722549438477,138.60485
11934,1612390601,16123906,2427,2427,1673,1673,sov,200000,66666.66666666667,1,2,2,2,ihvs,MD,0,155.722549438477,138.60485
11977,1612397101,16123971,77,2106,77,2106,sov,200000,100000,0,84,3,84,ihvs,NT,0,226.957641601563,235.67772
11980,1612397102,16123971,77,77,2106,2106,sov,200000,100000,0,84,84,3,ihvs,PM,0,212.109939575195,235.67772
11985,1612397103,16123971,77,77,2106,2106,hov2,200000,100000,0,84,84,3,ihvs,PM,0,235.677719116211,235.67772
12183,1612430001,16124300,2157,2426,2157,2426,sov,37500,37500,1,3,2,3,ilvs,MD,0,52.2084999084473,52.2085
12566,1612523602,16125236,2417,2417,1685,1685,sov,125000,62500,1,82,82,2,ihvs,MD,0,281.746917724609,233.33077
12628,1612536101,16125361,2209,2209,2225,2225,sov,125000,62500,1,3,3,3,ihvs,MD,0,34.8646278381348,33.20441
12713,1612556701,16125567,1323,1323,1346,1346,sov,125000,62500,1,6,6,6,ihvs,AM,0,40.1735610961914,44.63729
12747,1612568802,16125688,1,1,1334,1334,hov2,62500,31250,1,84,84,6,ilvs,MD,0,33.8688926696777,33.2048
12830,1612596602,16125966,2803,2803,1547,1547,sov,62500,31250,1,83,83,2,ilvs,MD,0,109.197647094727,93.33132
12851,1612599602,16125996,1679,2106,1679,2106,sov,87500,43750,1,2,3,2,ihvs,MD,0,68.3169784545898,51.5211
13038,1612639001,16126390,2179,2179,2256,2256,sov,200000,100000,0,3,3,3,ihvs,PM,0,124.624153137207,110.92492
13056,1612645502,16126455,1837,1837,1678,1678,sov,125000,62500,1,83,83,2,ihvs,MD,0,77.4229736328125,68.91231
13088,1612654502,16126545,338,338,519,519,sov,200000,100000,0,5,5,7,ihvs,MD,0,78.6419143676758,81.66346
13133,1612662801,16126628,805,805,2738,2738,sov,87500,43750,1,82,82,82,ihvs,AM,0,564.066711425781,425.38969
13222,1612676001,16126760,595,595,1678,1678,other_auto,87500,87500,0,7,7,2,ihvs,MD,0,136.702774047852,125.25452
13307,1612706701,16127067,1558,1558,1673,1673,hov2,12500,12500,1,2,2,2,ilvs,MD,0,50.5482788085938,56.16475
13315,1612706801,16127068,3070,3070,3013,3013,hov2,12500,12500,1,2,2,6,ilvs,NT,0,650.444091796875,490.97529
13354,1612713701,16127137,522,522,1548,1548,hov3,87500,43750,1,7,7,2,ihvs,AM,0,136.457626342773,102.90922
13359,1612713702,16127137,522,522,1548,1548,hov3,87500,43750,1,7,7,2,ihvs,AM,0,136.457626342773,102.90922
13364,1612713703,16127137,522,522,1548,1548,hov3,87500,43750,1,7,7,2,ihvs,AM,0,102.909217834473,102.90922
13597,1612765601,16127656,4,4,1344,1344,sov,62500,31250,1,84,84,6,ilvs,MD,0,33.8688926696777,33.2048
13624,1612767802,16127678,11,11,5,5,sov,125000,62500,1,84,84,84,ihvs,AM,0,29.8843173980713,33.2048
13668,1612783501,16127835,1137,1137,1196,1196,sov,37500,18750,1,6,6,81,ilvs,MD,0,40.4701080322266,31.13085
13771,1612798101,16127981,1926,2029,1926,2029,hov3,62500,31250,1,84,3,84,ilvs,MD,0,125.491943359375,94.63947
13778,1612798103,16127981,1926,2029,1926,2029,hov3,62500,31250,1,84,3,84,ilvs,MD,0,94.6394729614258,94.63947
13785,1612798104,16127981,1926,2029,1926,2029,hov3,62500,31250,1,84,3,84,ilvs,MD,0,94.6394729614258,94.63947
13988,1612833901,16128339,2595,2595,2487,2487,sov,12500,12500,1,82,82,2,ilvs,MD,0,400.489776611328,444.98866
14148,1612880102,16128801,18,18,1285,1285,sov,200000,100000,0,84,84,6,ihvs,MD,0,97.4436874389648,71.38731
14199,1612896601,16128966,1592,1592,1451,1451,sov,37500,12500,1,2,2,2,ilvi,PM,0,190.44807434082,165.60702
14294,1612910701,16129107,2511,1703,2511,1703,hov2,87500,29166.666666666668,1,82,2,82,ihvi,PM,0,334.858123779297,277.31522
14300,1612910703,16129107,2511,1703,2511,1703,hov2,87500,29166.666666666668,1,82,2,82,ihvi,PM,0,277.315216064453,277.31522
14354,1612928101,16129281,537,537,650,650,sov,125000,62500,1,7,7,7,ihvs,PM,0,66.8497543334961,57.13654
14381,1612930702,16129307,2256,2256,1867,1867,sov,125000,41666.666666666664,1,3,3,3,ihvi,AM,0,63.6324005126953,70.70267
14816,1613025101,16130251,1637,1637,2661,2661,sov,87500,87500,0,3,3,2,ihvs,MD,0,44.0290489196777,33.20441
14940,1613061801,16130618,2477,2477,1678,1678,sov,12500,12500,1,2,2,2,ilvs,AM,0,75.1446228027344,83.49402
15017,1613077901,16130779,174,174,3030,3030,lb,12500,12500,1,5,5,5,ilvs,AM,0,75.7294235229492,64.726
15219,1613097601,16130976,1017,1017,992,992,sov,12500,12500,1,83,83,83,ilvs,MD,0,100.923561096191,104.80121
15280,1613103701,16131037,1117,1117,1298,1298,lb,12500,12500,1,6,6,6,v0,MD,1,25.7145805358887,21.97827
15362,1613120902,16131209,1264,1264,1231,1231,sov,125000,62500,1,81,81,6,ihvi,PM,0,59.5942802429199,53.04342
15513,1613159001,16131590,1364,1364,2229,2229,sov,125000,62500,1,6,6,3,ihvs,MD,0,34.8650360107422,33.2048
15520,1613159002,16131590,1364,1358,1364,1358,sov,125000,62500,1,6,6,6,ihvs,MD,0,34.8650360107422,33.2048
15602,1613184202,16131842,2463,2463,2254,2254,sov,62500,31250,1,2,2,3,ilvs,MD,0,107.156929016113,119.06326
15668,1613194901,16131949,729,729,2709,2709,sov,87500,43750,1,82,82,82,ihvs,MD,0,243.679321289063,223.27224
15771,1613217001,16132170,3036,3036,1553,1553,lb,12500,6250,1,2,2,2,v0,NT,1,93.8475341796875,97.45331
15872,1613238702,16132387,1643,1643,1703,1703,hov2,87500,43750,1,2,2,2,ihvs,MD,0,130.583541870117,119.64774
16000,1613267301,16132673,1187,1187,2328,2328,sov,125000,125000,0,81,81,3,ihvs,AM,0,39.7474937438965,38.40338
16106,1613281401,16132814,1505,1505,2225,2225,hov2,200000,50000,1,2,2,3,ihvs,PM,0,168.275100708008,123.27846
16127,1613281405,16132814,1505,1505,2225,2225,hov2,200000,50000,1,2,2,3,ihvs,PM,0,123.278457641602,123.27846
16731,1613411603,16134116,780,780,2741,2741,hov3,37500,18750,1,82,82,82,ilvs,NT,0,382.305969238281,382.30596
16947,1613450801,16134508,1735,1696,1735,1696,hov2,125000,62500,1,2,2,2,ihvi,MD,0,34.8646278381348,33.20441
17106,1613509901,16135099,903,903,3013,3013,hov2,87500,29166.666666666668,1,83,83,6,ihvs,NT,0,354.624053955078,302.32231
17116,1613509903,16135099,903,903,3013,3013,hov2,87500,29166.666666666668,1,83,83,6,ihvs,NT,0,462.553131103516,302.32231
17181,1613518502,16135185,2379,2379,3013,3013,other_auto,62500,31250,1,3,3,6,ilvi,MD,0,44.0290412902832,33.20441
17311,1613554901,16135549,2461,2461,1430,1430,hov2,125000,62500,1,2,2,2,ihvs,PM,0,45.6833381652832,33.46765
17317,1613554902,16135549,2461,2461,1430,1430,hov2,125000,62500,1,2,2,2,ihvs,PM,0,45.6833381652832,33.46765
17533,1613585101,16135851,2740,2740,2554,2554,hov2,125000,62500,1,82,82,82,ihvs,MD,0,114.360206604004,127.0669
17608,1613592601,16135926,1931,1931,2020,2020,sov,87500,87500,0,84,84,3,ihvs,MD,0,366.894195556641,244.36155
17767,1613626402,16136264,2533,2533,2703,2703,sov,37500,18750,1,82,82,82,ilvs,AM,0,246.501693725586,214.34929
17776,1613626801,16136268,1959,1959,1667,1667,hov2,125000,62500,1,84,84,2,ihvs,NT,0,37.3051490783691,33.20441
17785,1613626802,16136268,1959,1959,1667,1667,hov2,125000,62500,1,84,84,2,ihvs,NT,0,34.8646278381348,33.20441
17886,1613656501,16136565,1932,3062,1932,3062,sov,200000,100000,0,84,2,84,ihvs,MD,0,48.140625,35.26786
17943,1613668301,16136683,2544,2544,1701,1701,hov2,37500,18750,1,2,2,2,ilvs,MD,0,29.8839664459229,33.20441
17947,1613668302,16136683,2544,2544,1701,1701,hov2,37500,18750,1,2,2,2,ilvs,MD,0,29.8839664459229,33.20441
17956,1613675501,16136755,1856,1856,2225,2225,sov,62500,62500,1,84,84,3,ilvs,MD,0,168.246231079102,164.94728
18018,1613694301,16136943,2170,2170,2254,2254,hov2,37500,18750,1,3,3,3,ilvi,MD,0,938.00537109375,938.00537
18022,1613694302,16136943,2170,2170,2254,2254,hov2,37500,18750,1,3,3,3,ilvi,MD,0,938.00537109375,938.00537
18169,1613715201,16137152,949,949,1357,1357,auto_pay,12500,6250,1,83,83,6,ilvi,NT,0,59.8661880493164,62.16634
18282,1613737003,16137370,1853,1853,1547,1547,sov,87500,29166.666666666668,1,83,83,2,ihvs,MD,0,47.4120292663574,35.75568
18329,1613738201,16137382,2545,2545,2489,2489,hov2,62500,31250,1,2,2,2,ilvs,MD,0,43.3516731262207,33.20441
18342,1613738202,16137382,2545,2545,2489,2489,hov2,62500,31250,1,2,2,2,ilvs,MD,0,33.8684959411621,33.20441
18382,1613745601,16137456,251,251,1267,1267,hov3,12500,12500,1,5,5,81,ilvs,MD,0,53.3506507873535,55.40047
18489,1613761301,16137613,1277,1349,1277,1349,sov,87500,87500,0,6,6,6,ihvs,MD,0,83.8973999023438,82.25235
18507,1613763502,16137635,1217,1217,359,359,sov,200000,100000,0,81,81,5,ihvs,MD,0,103.657066345215,85.84436
18518,1613764801,16137648,57,57,5,5,hov2,12500,12500,1,84,84,84,ilvs,MD,0,659.803833007813,733.11538
18592,1613782501,16137825,2879,2879,NA,NA,hov2,37500,18750,1,84,84,NA,ilvs,MD,0,51.5853271484375,51.58533
18599,1613782502,16137825,2879,2879,NA,NA,hov2,37500,18750,1,84,84,NA,ilvs,MD,0,66.0292205810547,51.58533
