"TAZ","access_nearby_sov","access_transit","access_walk","N_sov","N_hov2","N_hov3","N_walkbike","N_t","N_auto_pay","W_sov","W_hov2","W_hov3","W_walkbike","W_t","W_auto_pay"
1498,9.69486,5.32615,3.15865,171.745,132.337,78.2596,108.753,19.1186,2.51274,224.128,73.2399,61.3734,54.9024,35.6655,1.32441
1499,9.32948,3.62852,2.20108,25.1045,28.0102,16.2701,14.9328,1.11176,0.313959,10.0164,3.37154,2.79783,2.73873,1.21998,0.0577525
1500,9.33348,4.10341,2.42416,40.1854,40.7325,23.7841,24.8821,1.6708,0.474748,17.1258,6.35964,5.16561,6.24801,2.55083,0.0952079
1501,9.37013,5.24632,2.93431,90.5955,86.7703,64.7297,74.976,8.37754,1.26471,182.183,49.8464,32.7399,19.7829,13.2096,0.549633
1502,9.49739,5.06235,3.05974,69.4485,61.0262,36.1376,38.7605,13.5531,1.15544,126.921,37.3515,32.506,18.8609,17.8232,0.761436
1503,9.08196,5.62341,3.31695,15.9189,14.7885,8.86007,19.4793,6.25239,0.351091,87.2375,25.7997,22.0134,14.69,14.3353,0.53145
1504,9.44309,5.01526,2.91993,50.1318,46.4013,27.2403,40.54,15.9634,0.825039,132.476,40.872,34.8875,25.5006,20.485,0.78415
1505,9.19113,4.39447,2.47006,95.3598,70.6741,42.8044,61.7032,3.87467,0.817364,44.4604,15.5821,12.8814,13.5445,6.67655,0.250423
1506,9.55639,4.53815,2.9171,82.6314,66.7916,40.8166,53.7202,3.99971,1.01321,52.2739,18.4435,15.4412,15.5349,7.59676,0.298594
1507,9.31088,3.8031,2.4354,28.9927,28.6217,16.028,16.9257,1.35731,0.31928,9.87047,3.46302,2.59724,3.91843,1.90515,0.0587765
1508,9.37981,4.08097,2.63482,52.7813,53.3134,31.6545,24.4018,2.48753,1.13228,39.9468,13.532,11.7319,9.39485,4.42315,0.227441
1509,9.16899,3.07611,0.954156,216.774,140.076,84.9368,107.064,4.42474,1.95962,125.421,44.6446,39.1439,32.051,9.20119,0.663634
1510,9.80578,3.73909,2.20134,129.152,144.254,83.162,29.7738,11.2815,3.46537,192.077,58.2776,51.2724,29.9276,18.036,1.12313
1511,9.24312,3.011,1.8032,146.49,115.084,74.0032,96.3511,3.89851,1.11278,66.9585,23.7408,20.155,19.1808,6.51934,0.366621
1512,9.19263,3.05456,1.69631,76.6771,67.4098,41.0426,37.2556,2.33062,0.964163,33.9363,11.8215,10.0961,9.10572,3.39628,0.186642
1513,9.08591,2.78243,1.68432,132.974,114.037,93.4502,76.2382,4.50372,1.3667,189.814,51.0298,29.941,17.2795,6.30092,0.356793
1514,9.10936,4.10045,1.67996,130.411,101.449,59.5559,75.4142,15.0153,1.33132,213.288,62.1086,53.4624,32.4668,22.9384,1.2609
1515,9.21796,3.84717,1.50227,46.9602,44.7913,26.8141,26.4114,3.39618,0.611795,39.9846,13.3711,11.5518,9.21447,4.55402,0.22231
1516,9.11672,3.55575,1.47256,110.994,129.189,112.777,74.5658,5.66344,1.77011,212.245,56.5589,31.4992,17.2275,6.84561,0.301198
1517,9.44495,4.22162,2.08219,198.474,167.916,135.657,121.805,18.193,2.08562,317.504,88.1684,59.306,38.2692,23.2656,1.02996
1518,9.38519,4.34724,2.35887,134.067,113.762,69.9742,57.8008,8.12991,2.25318,108.893,37.0373,32.2931,25.2696,12.8666,0.621677
1519,9.26442,3.87188,2.31826,50.7069,45.1956,27.0898,28.5871,2.9197,0.636159,36.9396,12.3976,10.6628,8.76186,4.5434,0.211102
1520,9.44878,4.12754,2.66187,117.432,110.92,65.3896,48.9532,12.0813,2.32697,202.555,71.2592,62.7626,49.255,22.8623,1.12843
1521,9.0005,3.35876,1.96375,24.7598,25.0127,14.3994,11.7404,0.949691,0.352069,12.1924,4.3377,3.72137,3.38939,1.31571,0.0672207
1522,9.08646,3.13116,1.68703,73.7941,58.0527,36.4385,40.8071,1.65177,0.518835,27.1647,8.66134,7.34291,5.93977,2.48993,0.157693
1523,9.25734,3.85487,1.77034,171.226,123.917,73.7427,77.8349,13.6028,1.71222,166.997,50.3893,43.4945,28.3541,17.5536,0.981655
1524,9.20597,2.94238,1.66887,63.5988,77.5842,68.0947,31.9473,2.23969,1.24006,138.114,35.5811,18.0209,8.59115,2.57937,0.131072
1525,9.07849,2.9067,1.43766,95.54,94.5153,80.6932,48.3018,2.70103,1.40152,154.313,41.2651,23.3881,12.2942,3.98871,0.235857
1526,9.16183,3.77282,1.48347,71.7765,60.6624,38.0873,40.2994,2.3176,0.661109,28.7549,10.0022,8.48327,7.88614,3.52773,0.162759
1527,9.2895,4.00591,1.96254,74.6207,58.2296,36.219,41.7438,2.77715,0.555786,28.9348,9.12731,7.60832,6.57485,3.79996,0.173322
1528,9.04683,3.66256,0.173398,136.577,129.472,77.0477,48.8999,7.50089,2.69224,181.984,61.8487,54.7006,39.5158,15.0703,0.991316
1529,8.69859,3.04959,0.25457,86.8824,75.8317,60.3042,32.9331,2.63053,1.36363,141.974,39.5869,25.2244,13.8422,5.15359,0.311517
1530,9.3982,2.86157,1.57771,56.0632,60.9703,35.4831,14.5302,2.35677,1.5582,62.8199,17.8546,15.6393,7.81776,4.38939,0.377601
1531,9.11922,3.85977,2.16281,118.464,69.7483,42.9152,76.8635,4.19562,0.814006,46.6127,16.2523,13.5629,13.611,6.36484,0.268608
1532,9.28745,3.97392,0.811707,60.4893,61.8766,36.1076,18.9321,6.80164,1.61464,119.415,44.6988,39.8229,32.4085,10.1741,0.652812
1533,9.30009,4.09688,2.0336,94.5315,66.8578,39.2749,47.704,10.4254,1.26604,115.914,39.9501,34.5119,28.9653,13.5292,0.671244
1534,8.97386,3.773,1.91303,117.968,77.876,48.7591,66.1883,3.52999,1.06126,39.0345,13.1344,11.0139,10.2764,5.0862,0.226486
1535,9.20974,4.21293,2.24392,98.1067,93.6976,74.813,53.739,10.6917,1.39822,213.424,58.0508,38.5975,20.4068,13.1021,0.643631
1536,9.35086,3.72562,1.84743,237.338,168.377,126.442,160.465,12.1072,2.70522,262.379,77.2492,52.4032,43.5902,20.135,0.877547
1537,9.39309,3.86058,1.69213,75.1002,60.7883,35.6771,35.6666,7.50617,1.27927,94.6616,29.5051,25.5282,17.6446,9.75078,0.577008
1538,9.20203,2.68962,1.92067,100.919,85.529,53.3883,123.491,13.7636,1.09617,94.0653,29.475,23.3814,25.0247,13.9509,0.600886
1539,8.79827,2.98032,1.48574,88.1054,80.558,65.8085,90.4607,3.9609,1.34084,125.624,35.2706,19.5855,17.0441,5.7785,0.206873
1540,9.63434,4.68779,1.64865,70.0275,70.7285,41.4772,28.2261,19.3536,1.38045,85.3482,28.67,25.3008,18.11,8.93234,0.502771
1541,9.20347,4.60699,1.40592,104.127,134.699,147.213,48.3418,6.4458,2.86407,220.778,59.8984,33.471,18.4947,6.29702,0.285468
1542,9.07038,3.62785,1.88164,103.54,101.608,86.7102,78.2511,6.76418,1.90511,169.148,46.6953,25.8864,22.9597,10.0279,0.3301
1543,9.09076,3.93736,1.39464,48.8541,45.7694,28.8293,35.1839,2.60656,0.695677,20.7506,7.50819,6.28349,6.54095,2.50859,0.120336
1544,9.34607,2.74024,2.14452,74.6795,65.729,41.8133,94.4839,6.72139,0.989944,41.8394,16.2513,11.1814,23.5405,10.224,0.259919
1545,8.89773,3.2941,1.80768,10.0332,14.9743,8.82381,7.06439,1.05975,0.2588,5.45663,2.24541,1.6879,2.9033,1.11616,0.0315418
1546,9.19241,4.33913,1.50199,88.722,88.0893,52.1661,62.9678,23.9483,1.81902,132.48,44.395,38.8229,29.1101,12.9674,0.786393
1547,9.49848,4.41057,1.68753,223.264,247.677,162.764,68.6109,57.9488,6.73379,504.251,192.365,158.604,141.625,42.9999,2.0049
1548,9.07856,3.86897,1.41364,131.238,118.818,75.2366,165.83,8.04397,2.06337,90.2528,38.4502,29.0529,50.3548,17.5434,0.504044
1549,8.90038,3.24172,0.967259,93.7012,92.5688,57.1896,59.8257,7.64724,2.53472,104.327,39.4121,34.7717,30.1119,8.56246,0.572605
1550,8.8763,3.04198,0.69413,14.9439,16.5197,10.0503,6.64893,1.05703,0.357723,11.1165,4.06288,3.55737,3.05113,1.00513,0.0619383
1551,9.06142,3.78673,1.6148,73.7699,82.3485,69.7541,75.741,5.7097,1.55727,154.39,41.9872,22.6877,18.0575,7.1887,0.252083
1552,8.6598,2.95318,0.888543,54.4621,56.579,36.0834,60.2881,2.48525,1.0476,30.6621,12.4491,9.7678,14.5149,5.27324,0.170869
1553,8.99498,3.68424,1.19526,64.2146,52.4324,32.3321,42.3266,10.7413,1.02628,72.8232,21.6477,18.5023,12.3481,7.62729,0.453024
1554,8.86629,2.971,0.40918,43.0426,44.291,27.848,20.1672,2.37808,1.19507,40.9887,19.549,17.5239,18.2917,3.47387,0.184071
1555,8.38331,1.72227,0.316484,52.7529,56.2667,54.4231,45.2385,2.54189,1.17811,128.724,33.7451,17.3436,10.7425,3.75059,0.149245
1556,8.76028,3.34375,1.11012,21.3076,27.2457,16.8994,17.8801,1.8064,0.494987,11.863,4.51508,3.53289,4.99548,2.12167,0.0692464
1557,8.75384,3.06203,0.985624,91.0878,74.7932,48.192,97.5068,4.34196,1.19364,38.2802,13.0064,10.6603,11.1542,4.57508,0.227694
1558,8.64431,3.01503,0.729506,36.6663,38.3046,23.8771,26.9714,2.18024,0.871508,18.3209,6.337,5.19646,5.55091,2.40373,0.108905
1559,8.36897,1.19251,0.190868,30.6861,36.8625,23.3197,39.6054,1.56585,0.670202,12.6215,5.91009,3.48059,11.628,4.15878,0.0731682
1560,8.80892,3.12663,1.13383,57.6268,59.7007,57.3794,38.812,2.73145,1.17199,134.803,34.793,18.0471,9.23759,3.5624,0.163354
1561,8.7473,3.33317,1.16344,104.193,90.0454,50.9324,81.7535,32.9447,2.08259,161.092,46.7957,39.6936,26.2992,15.4119,1.00974
1562,8.69814,2.76216,1.35997,68.6996,60.2086,38.0365,69.137,5.0295,1.52027,41.746,14.5893,11.1463,15.7349,6.54027,0.253621
1563,8.16436,1.06463,0.441303,37.5712,41.9643,25.8533,36.2212,1.78537,1.26853,31.6315,11.2916,8.87474,11.6305,3.64158,0.179546
1564,8.89139,2.84236,0.774102,56.404,53.3816,34.3949,43.418,3.02584,1.53902,54.4852,20.6479,17.9267,16.8319,4.94257,0.296535
1565,8.77382,2.77267,1.05698,66.3629,59.1624,37.251,45.4788,5.41507,1.87522,54.9301,17.1718,14.5199,11.4765,5.35865,0.334616
1566,8.7791,2.55007,0.458227,66.0301,61.0615,38.798,36.0224,2.26427,2.00282,75.4786,25.5917,22.2142,17.7069,5.66363,0.429476
1567,8.6112,2.65067,1.30649,39.0896,40.3852,25.1744,42.2232,2.80359,1.2998,40.2173,14.6092,11.6774,14.6638,5.3564,0.235257
1568,8.9703,3.09948,0.839527,18.4304,13.1816,8.63429,12.1582,2.17296,0.174334,23.5809,6.6587,5.82769,2.87082,1.99461,0.14694
1569,8.65916,2.52977,1.22132,71.5791,67.2501,42.7245,86.9949,4.87038,1.77092,40.5044,16.724,10.5684,28.4329,11.2099,0.247668
1570,8.50514,1.62898,1.09498,72.5116,68.3641,46.8396,73.2731,4.56323,1.81067,122.846,33.1796,18.4869,15.9228,6.3035,0.270773
1571,8.39344,0.338876,0.540182,45.7406,42.1281,26.2199,40.2574,1.24833,1.34871,26.0804,9.252,6.81487,11.0103,3.49288,0.157491
1572,9.28246,4.56191,1.38985,58.4212,55.4953,35.2491,41.6454,4.21528,1.13101,59.1759,20.5607,17.4794,16.0441,6.99759,0.335792
1573,8.97361,3.14188,1.17949,23.1311,22.3315,13.7917,8.70087,1.36989,0.616481,24.4221,10.0982,9.04727,8.17014,1.94805,0.122062
1574,8.96198,3.50519,0.63634,23.7443,19.1565,12.1537,12.5437,1.53738,0.335895,41.4766,12.1592,10.6701,5.77829,3.2402,0.245706
1575,9.21434,4.41257,1.29025,67.6954,61.5279,38.7179,50.4316,4.23586,1.33819,83.3884,33.3007,28.3367,30.8592,10.3341,0.436358
1576,9.32123,4.75278,1.17002,58.8544,50.5542,31.859,38.4297,5.88671,1.0522,81.2625,29.5371,25.157,24.3804,10.0987,0.447495
1577,9.13635,4.25448,0.609833,61.1796,47.606,30.0372,35.2523,6.67703,1.18452,74.5611,22.255,19.2773,11.9701,6.46121,0.449363
1578,9.3878,3.7786,1.34025,185.996,175.461,123.388,53.8869,19.7122,5.89441,428.737,127.318,96.9061,57.406,26.073,1.67924
1579,8.93142,3.53231,0.259833,123.519,108.154,64.3287,42.6748,8.19855,3.5068,220.827,65.9687,57.8811,33.0553,14.2833,1.28844
1580,9.28666,4.36405,0.940577,124.894,117.597,99.9774,59.902,32.9471,2.91035,428.815,115.05,80.2988,37.3724,23.2098,1.50749
1581,8.9577,2.41934,1.14391,31.4463,24.6939,15.7471,24.3603,2.55735,0.499195,30.763,9.72103,7.91294,7.657,3.56372,0.181736
1582,9.07484,4.33573,1.03048,39.5601,30.7041,19.6871,28.0484,4.53194,0.574348,53.7429,15.5641,13.2748,8.42037,5.35591,0.329171
1583,8.93463,2.26294,0.950038,77.5344,63.7481,39.3258,47.7796,8.82056,1.80844,102.806,37.2247,31.7735,30.3407,9.89814,0.559908
1584,8.58693,3.10487,0.959986,26.8667,23.7852,14.8708,23.1406,1.46913,0.589357,20.7752,7.52117,5.80997,8.1845,3.29927,0.119076
1585,8.72846,2.59116,0.00,69.5871,56.9972,35.146,0.00,1.42317,1.86591,100.648,34.3969,30.4868,21.98,5.18955,0.55027
1586,9.11922,3.48029,1.14614,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1587,8.88429,2.5256,1.20572,1.77431,1.62894,1.0001,0.23549,0.062372,0.0897488,0.604072,0.591007,0.544435,0.756908,0.0447478,0.00
1588,8.63041,1.19663,0.718864,97.0776,78.2449,48.2976,78.1138,4.26868,1.98845,69.711,22.6243,17.9215,20.2899,7.48122,0.398882
1589,8.57439,1.69373,0.279489,64.9239,40.9482,25.2087,45.3822,2.1215,0.772249,44.7507,14.2279,10.9309,13.5499,5.09152,0.258863
1590,9.3869,3.6122,1.25961,208.941,166.376,104.385,154.721,16.3311,2.90841,248.982,74.135,62.6547,44.8664,19.1668,1.4665
1591,8.8189,1.55207,0.818195,120.451,86.8329,52.7824,58.3763,2.02274,1.98803,171.589,45.2429,29.6347,14.1294,3.52924,0.483302
1592,8.82883,3.37914,1.82406,67.735,44.0074,26.1653,49.7861,3.35569,0.435431,23.6583,8.42583,6.07937,10.4861,4.731,0.137761
1593,8.87889,2.02908,1.27195,16.8979,18.7717,10.7018,15.2484,0.902958,0.260771,8.63403,3.50199,2.35935,5.3788,2.08419,0.0487905
1594,8.77834,2.5331,1.56093,29.1259,32.127,19.633,35.4753,2.41742,0.722832,20.4384,8.05316,5.48998,11.9875,4.90142,0.117651
1595,8.84246,1.86645,0.941476,10.5233,10.3825,6.24648,3.08661,0.455949,0.317818,8.69371,3.4007,3.0385,2.59214,0.489097,0.0435857
1596,8.91712,4.59346,2.08735,113.815,88.3639,53.2949,127.485,30.4236,1.24729,138.002,43.9785,34.3099,40.2314,24.7356,0.821827
1597,8.87479,3.80477,1.55621,74.1677,61.652,37.1587,58.1986,5.17157,1.13818,51.9477,16.5874,13.3165,13.935,7.57595,0.305026
1598,8.77126,2.14743,1.24222,20.1869,25.3171,13.8854,20.776,1.28377,0.323963,9.37124,3.69613,2.34444,6.07244,2.50308,0.0545214
1599,8.72419,2.97802,1.19391,69.8963,56.1378,34.3189,56.4076,7.21253,0.974578,47.3724,14.4564,11.7818,10.7007,6.27844,0.27897
1600,8.58832,2.69624,1.40175,22.7012,22.6756,12.8581,17.5922,1.04734,0.293327,9.28082,3.37748,2.42095,4.33203,1.79725,0.0533147
1602,9.23295,4.39533,1.59534,75.0784,79.8689,48.1335,20.8688,5.90355,2.37082,128.73,46.8194,41.6685,32.6366,16.5326,0.697682
1603,9.18764,4.30173,1.46491,37.564,43.0977,25.408,9.76868,2.39175,1.23561,71.1695,26.9532,24.0326,19.8101,8.74357,0.374325
1604,8.58609,1.96778,1.168,102.096,89.9437,57.0224,107.797,4.33843,1.63795,48.5386,17.4732,12.5672,22.1109,8.56261,0.272011
1605,8.79229,1.87698,1.15452,104.115,85.747,54.0334,106.492,5.0633,1.8458,71.1364,25.848,18.6136,32.9108,12.7511,0.410793
1606,8.33446,2.63615,0.778721,21.2151,18.9156,11.2794,10.5438,1.44032,0.44387,73.5782,20.6513,18.064,8.76023,4.67632,0.437263
1607,8.39683,2.34557,1.22689,48.1985,43.4247,26.5553,43.8447,2.59173,1.07993,29.7247,10.6873,7.95443,12.5947,5.1883,0.167461
1608,8.58768,1.97737,1.32589,108.543,81.5169,47.3105,98.3451,19.0225,1.52908,143.993,43.5671,35.0152,33.4717,15.5157,0.842414
1612,8.83558,3.40892,0.94125,41.9516,40.1189,24.2651,16.0528,2.73505,1.07366,90.4206,29.5248,26.1035,17.4791,6.48688,0.50953
1613,9.29446,2.78869,0.704591,81.7747,92.7317,54.6366,19.6113,2.60005,2.31983,214.49,80.1289,71.4183,57.8256,15.0264,1.09972
1614,9.4278,3.42761,0.517127,36.0248,38.1726,23.0171,10.958,1.41513,0.841773,79.2172,28.4242,25.2759,19.4605,6.41513,0.419998
1615,9.13941,2.9054,0.00,46.0264,54.458,31.2089,0.00,1.53158,1.40138,96.9929,40.2274,36.0485,32.6383,6.54998,0.456698
1616,8.41797,0.00,0.00,270.611,100.174,70.8746,0.00,0.00,0.180307,20.5235,6.68132,5.34658,5.82871,0.00,0.0882285
1617,9.34036,1.09012,1.57772,225.388,195.515,175.55,140.451,3.33863,2.25544,275.671,85.9454,59.1827,47.3851,8.04564,0.668829
1618,9.21492,1.9327,0.586344,144.262,153.819,91.6759,32.518,2.8371,4.48446,275.741,94.8361,84.111,61.1146,15.6726,1.49814
1619,9.33287,1.50788,1.13707,3.445,5.64518,3.21484,0.973227,0.104569,0.0569406,1.85113,0.493326,0.427216,0.1866,0.0870933,0.0113011
1620,9.18642,3.22773,0.792105,59.606,56.2345,45.0567,24.8203,1.89349,0.975494,180.636,53.4676,38.1012,23.6095,10.1106,0.548008
1621,9.40888,1.68427,1.64437,164.808,142.977,104.007,74.6476,2.68487,2.79074,295.004,99.1715,76.8963,60.7917,10.5769,1.00327
1622,9.04511,2.40023,0.519994,45.4803,49.0366,29.2347,12.9574,1.25662,1.24027,118.584,45.5788,40.6821,34.0611,8.6576,0.606182
1623,9.30099,4.38014,1.69733,143.474,158.958,91.7084,39.6528,15.0055,4.36985,215.269,64.4091,56.1404,33.6694,22.6584,1.26067
1624,9.30139,3.36902,0.131239,87.8572,93.7367,56.0263,19.2446,3.31948,2.73349,208.727,77.8386,69.3685,56.0548,16.5408,1.07555
1625,9.03047,3.66304,1.68502,84.4273,73.9188,44.9808,71.6005,3.37697,1.3203,89.5021,32.8203,27.1162,30.2527,13.8539,0.491151
1626,8.92728,3.41656,1.75895,79.8172,70.8812,43.8056,83.1037,3.62003,0.988905,127.718,43.3616,35.9519,35.7769,16.9975,0.724076
1627,8.85779,3.04932,1.36296,22.7361,23.428,14.0057,14.409,0.823543,0.407887,24.7283,8.85752,7.59418,7.00038,2.85228,0.135502
1628,9.27539,3.85961,1.4526,82.6324,78.6194,47.905,51.0687,3.65564,1.7017,145.295,66.9162,59.1599,63.4212,17.2525,0.657834
1629,9.0956,4.20532,1.63486,44.7875,44.1796,26.7437,24.8572,2.93591,0.901604,96.1971,36.7714,32.426,28.606,13.1612,0.498544
1630,9.07348,3.55652,0.887723,84.249,75.6878,44.7846,28.5824,3.22229,2.10888,207.485,91.7051,82.2256,79.6843,18.5317,0.955405
1631,9.16344,3.57284,1.56468,102.818,94.2755,57.5376,104.451,4.10444,1.16625,80.3629,29.8525,24.1714,29.632,11.8202,0.442636
1632,9.14216,3.42043,1.74504,81.6866,83.9966,51.243,102.186,4.14727,1.22997,56.1914,24.6448,17.5827,36.5599,13.8225,0.304323
1633,9.0141,2.65992,1.22895,43.7771,43.4158,26.6028,30.7163,1.18184,0.589159,63.5642,20.6374,17.9222,13.17,5.6784,0.363335
1634,8.9646,3.83687,1.52684,65.2285,76.4572,69.6198,35.3891,2.45835,1.2926,165.363,49.1002,31.6419,22.0505,6.35308,0.325581
1635,9.16104,3.19083,1.71755,71.7087,72.1873,48.6481,37.1639,4.39634,1.58568,212.57,66.5946,51.3705,36.9348,14.9992,0.842331
1636,9.18255,4.29238,1.38974,41.4065,41.535,25.2397,17.6655,5.24179,0.791661,168.141,49.3428,43.2785,23.5909,23.4601,0.994834
1637,8.97243,2.60064,1.31446,43.4923,41.0354,25.0621,30.0757,1.08871,0.502169,44.4502,13.9316,11.8748,9.02915,4.15982,0.258054
1638,9.03001,3.42345,1.88728,52.1665,59.8895,34.9357,52.1742,2.73063,0.792684,33.8421,14.4076,10.8841,18.9099,6.56845,0.179426
1639,9.02237,3.34411,1.77737,39.7151,49.1308,28.3915,36.4977,2.09518,0.630394,23.0336,10.066,7.26009,14.6192,5.17082,0.123104
1640,8.78943,3.29456,1.70323,14.0187,19.6955,11.3036,7.65421,0.934112,0.275158,9.27718,3.63777,2.86842,4.07364,1.61989,0.0505083
1641,8.7928,2.09557,1.407,123.536,132.251,121.665,84.4897,5.68626,1.94843,229.878,61.2363,33.8392,20.8699,8.21292,0.351231
1642,8.85458,3.03793,1.72987,35.7119,35.3894,21.7997,30.2009,2.98168,0.356787,15.7078,5.54943,4.25935,5.97968,2.73675,0.0905288
1643,8.88942,2.41204,1.54259,24.7119,29.339,17.2319,17.3314,1.17277,0.334755,9.81963,3.79103,2.72109,5.08249,2.0734,0.0560406
1644,8.9259,4.34906,2.03498,71.0437,66.9056,41.5626,89.1849,11.0474,0.771494,32.0688,12.5801,8.70255,18.2448,8.53975,0.185226
1645,8.83247,4.06927,1.93064,75.5806,89.6075,77.7414,59.8589,4.99574,1.25577,156.438,42.651,20.8174,21.2917,8.48903,0.168956
1646,9.31535,4.36857,2.23754,96.5589,89.6379,58.1652,93.892,11.102,1.21186,215.847,60.3309,43.6551,27.2113,21.1225,0.862371
1648,9.27566,4.92776,2.81431,50.0397,58.1439,34.3471,14.4551,5.12486,1.43703,95.7127,35.8399,31.9488,25.9364,11.6114,0.50873
1649,9.09303,4.28288,2.38161,58.1681,65.3195,39.2554,97.6837,5.5572,0.734341,25.4174,14.6883,7.15078,36.3187,14.9958,0.146103
1650,9.19203,5.02576,2.51723,60.9682,66.9841,40.1998,101.075,8.99654,0.870357,31.2244,17.8295,8.95541,43.0039,18.061,0.177983
1651,9.26896,5.21842,2.68558,37.1051,44.9546,26.6896,36.8218,5.37012,0.548203,17.0294,6.18236,4.62272,7.28326,3.90303,0.100206
1652,9.10731,4.34513,2.06864,81.9345,80.5749,62.8431,65.7474,5.46773,1.19919,203.322,59.3077,39.5108,25.2935,10.3637,0.496573
1653,9.38271,4.49722,2.26253,76.6167,73.5431,42.4266,55.4491,31.1515,1.06251,259.875,73.4498,63.973,32.8125,37.7907,1.57459
1654,9.21407,3.14914,1.25334,160.786,115.077,70.8611,103.087,3.66601,1.05121,54.1665,18.589,14.8418,17.5101,7.54303,0.307625
1655,9.37442,3.47458,1.75519,155.402,109.277,62.5487,115.623,12.305,1.10221,161.806,48.646,40.2632,33.0035,19.3436,0.960858
1656,9.39535,3.65023,1.52074,97.7091,76.9187,45.0497,41.9229,4.88379,1.08492,98.881,30.0809,26.234,16.3357,9.32939,0.568641
1657,9.85723,3.77987,2.27495,172.979,187.144,110.4,71.5156,12.8653,3.862,209.617,65.4255,57.0567,37.709,21.1928,1.21883
1658,9.39905,2.6746,1.44066,71.4687,70.8081,42.2589,32.1011,1.97012,1.17781,40.8878,12.3823,10.7097,6.95208,3.04839,0.240445
1659,9.26957,3.16029,1.60319,186.824,165.408,123.351,90.8415,10.9747,2.273,378.069,103.654,71.7651,39.5147,20.0177,1.24956
1660,8.71787,1.83411,0.907397,21.2682,28.5248,15.7372,11.9014,0.789519,0.325371,13.0023,4.90205,4.02909,4.74061,1.37138,0.0673575
1661,8.96109,2.93824,1.38686,134.996,112.761,64.8674,74.2847,5.19297,2.09048,181.92,61.2128,53.3401,41.0882,15.374,0.982408
1662,9.16997,3.25076,1.72439,103.698,90.7852,52.9233,82.9851,3.57102,1.07688,63.8755,22.4595,18.4119,20.1409,8.35001,0.34924
1663,9.28635,2.74559,1.93344,120.567,123.178,69.2223,58.9386,11.841,2.12401,305.154,88.4753,77.0637,42.6566,27.6652,1.76163
1664,9.02027,2.93356,1.50218,87.9683,84.6512,50.0153,66.985,3.83661,1.07888,104.935,33.6011,28.5011,23.1725,10.1086,0.588902
1665,9.62945,4.43356,2.15975,77.013,88.0441,50.9293,18.9656,4.52911,1.99877,82.4844,28.1256,24.9364,17.871,7.96296,0.451186
1666,9.41583,3.17448,2.06407,77.9531,84.4754,46.7213,31.7094,10.6765,1.35598,247.936,70.2293,61.1208,31.7497,24.1874,1.45487
1667,9.50834,3.41847,1.03771,131.057,135.992,75.8283,37.2056,13.4023,2.73466,212.523,78.6836,69.822,57.0598,18.1596,1.09249
1668,8.83094,1.99904,0.619814,169.908,107.437,64.0923,92.9297,2.68801,1.02435,62.1259,22.2914,18.1182,20.9939,6.37362,0.321108
1669,9.06882,1.58718,1.19964,112.964,84.5506,47.1355,83.3693,2.40404,0.69521,34.3561,13.0239,9.72352,15.9487,5.10955,0.178833
1670,9.18958,2.50811,1.66904,187.626,134.984,75.8309,115.686,11.1753,1.48861,229.394,69.2947,58.4026,43.8173,19.1001,1.29856
1671,8.90237,3.24717,1.26261,45.8455,42.5381,24.639,23.8201,1.50689,0.445987,18.9345,6.70893,5.48966,6.10848,2.52574,0.102692
1672,8.88337,3.17352,1.3048,181.023,113.954,67.1522,92.7903,4.24172,1.70129,139.882,52.5871,44.5095,46.2958,13.7814,0.717938
1673,9.18384,3.37305,1.11782,119.187,123.759,70.7806,51.0857,14.3024,2.55135,215.466,74.489,65.4514,50.5048,20.1678,1.16329
1674,9.14314,3.22942,0.184991,42.6595,50.0862,34.7822,14.9883,1.71928,0.869575,135.74,38.5395,24.2768,13.924,3.82185,0.250096
1675,9.92789,3.53311,2.27545,182.884,196.239,93.7698,67.6868,85.5463,2.91933,877.31,248.109,215.67,112.481,84.7814,5.2965
1676,9.2749,3.56282,1.74495,198.628,118.929,72.664,135.53,4.98116,0.974321,62.6114,21.5502,16.8036,21.7097,9.99417,0.356518
1677,9.1814,2.92409,1.73928,217.887,137.536,76.7797,106.965,14.6066,2.13056,229.007,77.6467,66.7825,55.7888,20.7058,1.25657
1678,9.45378,3.51473,1.73845,138.266,118.454,70.9131,73.046,17.7046,1.72315,241.393,71.5028,53.2297,35.3982,16.4084,0.901105
1679,9.07655,3.56433,1.62709,211.258,149.283,106.385,116.862,7.58245,2.33824,300.836,93.1214,64.693,58.5694,20.9267,0.948947
1681,9.04719,2.28819,1.3619,117.129,105.986,87.7589,61.0148,2.50875,1.48017,166.72,42.9013,23.2013,10.9717,3.60095,0.245128
1682,9.32277,3.47924,1.87904,105.728,94.718,57.6994,41.7009,3.48009,2.07536,66.0906,20.9488,18.1106,13.0257,6.32099,0.390523
1683,8.97463,2.32864,1.49695,54.302,48.3383,29.6728,31.5554,1.22748,0.680835,21.1114,6.92394,5.74848,5.40696,1.95025,0.123251
1685,9.29403,3.25212,1.82082,238.132,163.053,101.939,138.984,10.571,1.99821,189.729,57.1139,49.2795,32.0207,16.9283,1.15918
1686,9.7041,3.7428,2.29585,168.993,150.453,128.146,125.457,7.06704,2.45281,254.065,72.433,44.45,33.5349,13.0204,0.560106
