sourcetypeID,roadTypeID,day,hour,hourvmtfraction
32,5,5,8,0.061927194
32,5,5,9,0.061927194
32,5,5,10,0.05496815
32,5,5,11,0.05496815
32,5,5,12,0.05496815
32,5,5,13,0.05496815
32,5,5,14,0.05496815
32,5,5,15,0.05496815
32,5,5,16,0.05496815
32,5,5,17,0.076541989
32,5,5,18,0.076541989
32,5,5,19,0.076541989
32,5,5,20,0.018165036
32,5,5,21,0.018165036
32,5,5,22,0.018165036
32,5,5,23,0.018165036
32,5,5,24,0.018165036
41,1,5,1,0
41,1,5,2,0
41,1,5,3,0
41,1,5,4,0
41,1,5,5,0
41,1,5,6,0
41,1,5,7,0
41,1,5,8,0
41,1,5,9,0
41,1,5,10,0
41,1,5,11,0
41,1,5,12,0
41,1,5,13,0
41,1,5,14,0
41,1,5,15,0
41,1,5,16,0
41,1,5,17,0
41,1,5,18,0
41,1,5,19,0
41,1,5,20,0
41,1,5,21,0
41,1,5,22,0
41,1,5,23,0
41,1,5,24,0
41,2,5,1,0.018998917
41,2,5,2,0.018998917
41,2,5,3,0.018998917
41,2,5,4,0.018998917
41,2,5,5,0.018998917
41,2,5,6,0.018998917
41,2,5,7,0.056611103
41,2,5,8,0.056611103
41,2,5,9,0.056611103
41,2,5,10,0.056977072
41,2,5,11,0.056977072
41,2,5,12,0.056977072
41,2,5,13,0.056977072
41,2,5,14,0.056977072
41,2,5,15,0.056977072
41,2,5,16,0.056977072
41,2,5,17,0.074113035
41,2,5,18,0.074113035
41,2,5,19,0.074113035
41,2,5,20,0.018998917
41,2,5,21,0.018998917
41,2,5,22,0.018998917
41,2,5,23,0.018998917
41,2,5,24,0.018998917
41,3,5,1,0.019487808
41,3,5,2,0.019487808
41,3,5,3,0.019487808
41,3,5,4,0.019487808
41,3,5,5,0.019487808
41,3,5,6,0.019487808
41,3,5,7,0.061106753
41,3,5,8,0.061106753
41,3,5,9,0.061106753
41,3,5,10,0.055455895
41,3,5,11,0.055455895
41,3,5,12,0.055455895
41,3,5,13,0.055455895
41,3,5,14,0.055455895
41,3,5,15,0.055455895
41,3,5,16,0.055455895
41,3,5,17,0.071374196
41,3,5,18,0.071374196
41,3,5,19,0.071374196
41,3,5,20,0.019487808
41,3,5,21,0.019487808
41,3,5,22,0.019487808
41,3,5,23,0.019487808
41,3,5,24,0.019487808
41,4,5,1,0.018891576
41,4,5,2,0.018891576
41,4,5,3,0.018891576
41,4,5,4,0.018891576
41,4,5,5,0.018891576
41,4,5,6,0.018891576
41,4,5,7,0.05151074
41,4,5,8,0.05151074
41,4,5,9,0.05151074
41,4,5,10,0.06528939
41,4,5,11,0.06528939
41,4,5,12,0.06528939
41,4,5,13,0.06528939
41,4,5,14,0.06528939
41,4,5,15,0.06528939
41,4,5,16,0.06528939
41,4,5,17,0.060211572
41,4,5,18,0.060211572
41,4,5,19,0.060211572
41,4,5,20,0.018891576
41,4,5,21,0.018891576
41,4,5,22,0.018891576
41,4,5,23,0.018891576
41,4,5,24,0.018891576
41,5,5,1,0.018165036
41,5,5,2,0.018165036
41,5,5,3,0.018165036
41,5,5,4,0.018165036
41,5,5,5,0.018165036
41,5,5,6,0.018165036
41,5,5,7,0.061927194
41,5,5,8,0.061927194
41,5,5,9,0.061927194
41,5,5,10,0.05496815
41,5,5,11,0.05496815
41,5,5,12,0.05496815
41,5,5,13,0.05496815
41,5,5,14,0.05496815
41,5,5,15,0.05496815
41,5,5,16,0.05496815
41,5,5,17,0.076541989
41,5,5,18,0.076541989
41,5,5,19,0.076541989
41,5,5,20,0.018165036
41,5,5,21,0.018165036
41,5,5,22,0.018165036
41,5,5,23,0.018165036
41,5,5,24,0.018165036
42,1,5,1,0
42,1,5,2,0
42,1,5,3,0
42,1,5,4,0
42,1,5,5,0
42,1,5,6,0
42,1,5,7,0
42,1,5,8,0
42,1,5,9,0
42,1,5,10,0
42,1,5,11,0
42,1,5,12,0
42,1,5,13,0
42,1,5,14,0
42,1,5,15,0
42,1,5,16,0
42,1,5,17,0
42,1,5,18,0
42,1,5,19,0
42,1,5,20,0
42,1,5,21,0
42,1,5,22,0
42,1,5,23,0
42,1,5,24,0
42,2,5,1,0.018998917
42,2,5,2,0.018998917
42,2,5,3,0.018998917
42,2,5,4,0.018998917
42,2,5,5,0.018998917
42,2,5,6,0.018998917
42,2,5,7,0.056611103
42,2,5,8,0.056611103
42,2,5,9,0.056611103
42,2,5,10,0.056977072
42,2,5,11,0.056977072
42,2,5,12,0.056977072
42,2,5,13,0.056977072
42,2,5,14,0.056977072
42,2,5,15,0.056977072
42,2,5,16,0.056977072
42,2,5,17,0.074113035
42,2,5,18,0.074113035
42,2,5,19,0.074113035
42,2,5,20,0.018998917
42,2,5,21,0.018998917
42,2,5,22,0.018998917
42,2,5,23,0.018998917
42,2,5,24,0.018998917
42,3,5,1,0.019487808
42,3,5,2,0.019487808
42,3,5,3,0.019487808
42,3,5,4,0.019487808
42,3,5,5,0.019487808
42,3,5,6,0.019487808
42,3,5,7,0.061106753
42,3,5,8,0.061106753
42,3,5,9,0.061106753
42,3,5,10,0.055455895
42,3,5,11,0.055455895
42,3,5,12,0.055455895
42,3,5,13,0.055455895
42,3,5,14,0.055455895
42,3,5,15,0.055455895
42,3,5,16,0.055455895
42,3,5,17,0.071374196
42,3,5,18,0.071374196
42,3,5,19,0.071374196
42,3,5,20,0.019487808
42,3,5,21,0.019487808
42,3,5,22,0.019487808
42,3,5,23,0.019487808
42,3,5,24,0.019487808
42,4,5,1,0.018891576
42,4,5,2,0.018891576
42,4,5,3,0.018891576
42,4,5,4,0.018891576
42,4,5,5,0.018891576
42,4,5,6,0.018891576
42,4,5,7,0.05151074
42,4,5,8,0.05151074
42,4,5,9,0.05151074
42,4,5,10,0.06528939
42,4,5,11,0.06528939
42,4,5,12,0.06528939
42,4,5,13,0.06528939
42,4,5,14,0.06528939
42,4,5,15,0.06528939
42,4,5,16,0.06528939
42,4,5,17,0.060211572
42,4,5,18,0.060211572
42,4,5,19,0.060211572
42,4,5,20,0.018891576
42,4,5,21,0.018891576
42,4,5,22,0.018891576
42,4,5,23,0.018891576
42,4,5,24,0.018891576
42,5,5,1,0.018165036
42,5,5,2,0.018165036
42,5,5,3,0.018165036
42,5,5,4,0.018165036
42,5,5,5,0.018165036
42,5,5,6,0.018165036
42,5,5,7,0.061927194
42,5,5,8,0.061927194
42,5,5,9,0.061927194
42,5,5,10,0.05496815
42,5,5,11,0.05496815
42,5,5,12,0.05496815
42,5,5,13,0.05496815
42,5,5,14,0.05496815
42,5,5,15,0.05496815
42,5,5,16,0.05496815
42,5,5,17,0.076541989
42,5,5,18,0.076541989
42,5,5,19,0.076541989
42,5,5,20,0.018165036
42,5,5,21,0.018165036
42,5,5,22,0.018165036
42,5,5,23,0.018165036
42,5,5,24,0.018165036
43,1,5,1,0
43,1,5,2,0
43,1,5,3,0
43,1,5,4,0
43,1,5,5,0
43,1,5,6,0
43,1,5,7,0
43,1,5,8,0
43,1,5,9,0
43,1,5,10,0
43,1,5,11,0
43,1,5,12,0
43,1,5,13,0
43,1,5,14,0
43,1,5,15,0
43,1,5,16,0
43,1,5,17,0
43,1,5,18,0
43,1,5,19,0
43,1,5,20,0
43,1,5,21,0
43,1,5,22,0
43,1,5,23,0
43,1,5,24,0
43,2,5,1,0.018998917
43,2,5,2,0.018998917
43,2,5,3,0.018998917
43,2,5,4,0.018998917
43,2,5,5,0.018998917
43,2,5,6,0.018998917
43,2,5,7,0.056611103
43,2,5,8,0.056611103
43,2,5,9,0.056611103
43,2,5,10,0.056977072
43,2,5,11,0.056977072
43,2,5,12,0.056977072
43,2,5,13,0.056977072
43,2,5,14,0.056977072
43,2,5,15,0.056977072
43,2,5,16,0.056977072
43,2,5,17,0.074113035
43,2,5,18,0.074113035
43,2,5,19,0.074113035
43,2,5,20,0.018998917
43,2,5,21,0.018998917
43,2,5,22,0.018998917
43,2,5,23,0.018998917
43,2,5,24,0.018998917
43,3,5,1,0.019487808
43,3,5,2,0.019487808
43,3,5,3,0.019487808
43,3,5,4,0.019487808
43,3,5,5,0.019487808
43,3,5,6,0.019487808
43,3,5,7,0.061106753
43,3,5,8,0.061106753
43,3,5,9,0.061106753
43,3,5,10,0.055455895
43,3,5,11,0.055455895
43,3,5,12,0.055455895
43,3,5,13,0.055455895
43,3,5,14,0.055455895
43,3,5,15,0.055455895
43,3,5,16,0.055455895
43,3,5,17,0.071374196
43,3,5,18,0.071374196
43,3,5,19,0.071374196
43,3,5,20,0.019487808
43,3,5,21,0.019487808
43,3,5,22,0.019487808
43,3,5,23,0.019487808
43,3,5,24,0.019487808
43,4,5,1,0.018891576
43,4,5,2,0.018891576
43,4,5,3,0.018891576
43,4,5,4,0.018891576
43,4,5,5,0.018891576
43,4,5,6,0.018891576
43,4,5,7,0.05151074
43,4,5,8,0.05151074
43,4,5,9,0.05151074
43,4,5,10,0.06528939
43,4,5,11,0.06528939
43,4,5,12,0.06528939
43,4,5,13,0.06528939
43,4,5,14,0.06528939
43,4,5,15,0.06528939
43,4,5,16,0.06528939
43,4,5,17,0.060211572
43,4,5,18,0.060211572
43,4,5,19,0.060211572
43,4,5,20,0.018891576
43,4,5,21,0.018891576
43,4,5,22,0.018891576
43,4,5,23,0.018891576
43,4,5,24,0.018891576
43,5,5,1,0.018165036
43,5,5,2,0.018165036
43,5,5,3,0.018165036
43,5,5,4,0.018165036
43,5,5,5,0.018165036
43,5,5,6,0.018165036
43,5,5,7,0.061927194
43,5,5,8,0.061927194
43,5,5,9,0.061927194
43,5,5,10,0.05496815
43,5,5,11,0.05496815
43,5,5,12,0.05496815
43,5,5,13,0.05496815
43,5,5,14,0.05496815
43,5,5,15,0.05496815
43,5,5,16,0.05496815
43,5,5,17,0.076541989
43,5,5,18,0.076541989
43,5,5,19,0.076541989
43,5,5,20,0.018165036
43,5,5,21,0.018165036
43,5,5,22,0.018165036
43,5,5,23,0.018165036
43,5,5,24,0.018165036
51,1,5,1,0
51,1,5,2,0
51,1,5,3,0
51,1,5,4,0
51,1,5,5,0
51,1,5,6,0
51,1,5,7,0
51,1,5,8,0
51,1,5,9,0
51,1,5,10,0
51,1,5,11,0
51,1,5,12,0
51,1,5,13,0
51,1,5,14,0
51,1,5,15,0
51,1,5,16,0
51,1,5,17,0
51,1,5,18,0
51,1,5,19,0
51,1,5,20,0
51,1,5,21,0
51,1,5,22,0
51,1,5,23,0
51,1,5,24,0
51,2,5,1,0.018998917
51,2,5,2,0.018998917
51,2,5,3,0.018998917
51,2,5,4,0.018998917
51,2,5,5,0.018998917
51,2,5,6,0.018998917
51,2,5,7,0.056611103
51,2,5,8,0.056611103
51,2,5,9,0.056611103
51,2,5,10,0.056977072
51,2,5,11,0.056977072
51,2,5,12,0.056977072
51,2,5,13,0.056977072
51,2,5,14,0.056977072
51,2,5,15,0.056977072
51,2,5,16,0.056977072
51,2,5,17,0.074113035
51,2,5,18,0.074113035
51,2,5,19,0.074113035
51,2,5,20,0.018998917
51,2,5,21,0.018998917
51,2,5,22,0.018998917
51,2,5,23,0.018998917
51,2,5,24,0.018998917
51,3,5,1,0.019487808
51,3,5,2,0.019487808
51,3,5,3,0.019487808
51,3,5,4,0.019487808
51,3,5,5,0.019487808
51,3,5,6,0.019487808
51,3,5,7,0.061106753
51,3,5,8,0.061106753
51,3,5,9,0.061106753
51,3,5,10,0.055455895
51,3,5,11,0.055455895
51,3,5,12,0.055455895
51,3,5,13,0.055455895
51,3,5,14,0.055455895
51,3,5,15,0.055455895
51,3,5,16,0.055455895
51,3,5,17,0.071374196
51,3,5,18,0.071374196
51,3,5,19,0.071374196
51,3,5,20,0.019487808
51,3,5,21,0.019487808
51,3,5,22,0.019487808
51,3,5,23,0.019487808
51,3,5,24,0.019487808
51,4,5,1,0.018891576
51,4,5,2,0.018891576
51,4,5,3,0.018891576
51,4,5,4,0.018891576
51,4,5,5,0.018891576
51,4,5,6,0.018891576
51,4,5,7,0.05151074
51,4,5,8,0.05151074
51,4,5,9,0.05151074
51,4,5,10,0.06528939
51,4,5,11,0.06528939
51,4,5,12,0.06528939
51,4,5,13,0.06528939
51,4,5,14,0.06528939
51,4,5,15,0.06528939
51,4,5,16,0.06528939
51,4,5,17,0.060211572
51,4,5,18,0.060211572
51,4,5,19,0.060211572
51,4,5,20,0.018891576
51,4,5,21,0.018891576
51,4,5,22,0.018891576
51,4,5,23,0.018891576
51,4,5,24,0.018891576
51,5,5,1,0.018165036
51,5,5,2,0.018165036
51,5,5,3,0.018165036
51,5,5,4,0.018165036
51,5,5,5,0.018165036
51,5,5,6,0.018165036
51,5,5,7,0.061927194
51,5,5,8,0.061927194
51,5,5,9,0.061927194
51,5,5,10,0.05496815
51,5,5,11,0.05496815
51,5,5,12,0.05496815
51,5,5,13,0.05496815
51,5,5,14,0.05496815
51,5,5,15,0.05496815
51,5,5,16,0.05496815
51,5,5,17,0.076541989
51,5,5,18,0.076541989
51,5,5,19,0.076541989
51,5,5,20,0.018165036
51,5,5,21,0.018165036
51,5,5,22,0.018165036
51,5,5,23,0.018165036
51,5,5,24,0.018165036
52,1,5,1,0
52,1,5,2,0
52,1,5,3,0
52,1,5,4,0
52,1,5,5,0
52,1,5,6,0
52,1,5,7,0
52,1,5,8,0
52,1,5,9,0
52,1,5,10,0
52,1,5,11,0
52,1,5,12,0
52,1,5,13,0
52,1,5,14,0
52,1,5,15,0
52,1,5,16,0
52,1,5,17,0
52,1,5,18,0
52,1,5,19,0
52,1,5,20,0
52,1,5,21,0
52,1,5,22,0
52,1,5,23,0
52,1,5,24,0
52,2,5,1,0.018998917
52,2,5,2,0.018998917
52,2,5,3,0.018998917
52,2,5,4,0.018998917
52,2,5,5,0.018998917
52,2,5,6,0.018998917
52,2,5,7,0.056611103
52,2,5,8,0.056611103
52,2,5,9,0.056611103
52,2,5,10,0.056977072
52,2,5,11,0.056977072
52,2,5,12,0.056977072
52,2,5,13,0.056977072
52,2,5,14,0.056977072
52,2,5,15,0.056977072
52,2,5,16,0.056977072
52,2,5,17,0.074113035
52,2,5,18,0.074113035
52,2,5,19,0.074113035
52,2,5,20,0.018998917
52,2,5,21,0.018998917
52,2,5,22,0.018998917
52,2,5,23,0.018998917
52,2,5,24,0.018998917
52,3,5,1,0.019487808
52,3,5,2,0.019487808
52,3,5,3,0.019487808
52,3,5,4,0.019487808
52,3,5,5,0.019487808
52,3,5,6,0.019487808
52,3,5,7,0.061106753
52,3,5,8,0.061106753
52,3,5,9,0.061106753
52,3,5,10,0.055455895
52,3,5,11,0.055455895
52,3,5,12,0.055455895
52,3,5,13,0.055455895
52,3,5,14,0.055455895
52,3,5,15,0.055455895
52,3,5,16,0.055455895
52,3,5,17,0.071374196
52,3,5,18,0.071374196
52,3,5,19,0.071374196
52,3,5,20,0.019487808
52,3,5,21,0.019487808
52,3,5,22,0.019487808
52,3,5,23,0.019487808
52,3,5,24,0.019487808
52,4,5,1,0.018891576
52,4,5,2,0.018891576
52,4,5,3,0.018891576
52,4,5,4,0.018891576
52,4,5,5,0.018891576
52,4,5,6,0.018891576
52,4,5,7,0.05151074
52,4,5,8,0.05151074
52,4,5,9,0.05151074
52,4,5,10,0.06528939
52,4,5,11,0.06528939
52,4,5,12,0.06528939
52,4,5,13,0.06528939
52,4,5,14,0.06528939
52,4,5,15,0.06528939
52,4,5,16,0.06528939
52,4,5,17,0.060211572
52,4,5,18,0.060211572
52,4,5,19,0.060211572
52,4,5,20,0.018891576
52,4,5,21,0.018891576
52,4,5,22,0.018891576
52,4,5,23,0.018891576
52,4,5,24,0.018891576
52,5,5,1,0.018165036
52,5,5,2,0.018165036
52,5,5,3,0.018165036
52,5,5,4,0.018165036
52,5,5,5,0.018165036
52,5,5,6,0.018165036
52,5,5,7,0.061927194
52,5,5,8,0.061927194
52,5,5,9,0.061927194
52,5,5,10,0.05496815
52,5,5,11,0.05496815
52,5,5,12,0.05496815
52,5,5,13,0.05496815
52,5,5,14,0.05496815
52,5,5,15,0.05496815
52,5,5,16,0.05496815
52,5,5,17,0.076541989
52,5,5,18,0.076541989
52,5,5,19,0.076541989
52,5,5,20,0.018165036
52,5,5,21,0.018165036
52,5,5,22,0.018165036
52,5,5,23,0.018165036
52,5,5,24,0.018165036
53,1,5,1,0
53,1,5,2,0
53,1,5,3,0
53,1,5,4,0
53,1,5,5,0
53,1,5,6,0
53,1,5,7,0
53,1,5,8,0
53,1,5,9,0
53,1,5,10,0
53,1,5,11,0
53,1,5,12,0
53,1,5,13,0
53,1,5,14,0
53,1,5,15,0
53,1,5,16,0
53,1,5,17,0
53,1,5,18,0
53,1,5,19,0
53,1,5,20,0
53,1,5,21,0
53,1,5,22,0
53,1,5,23,0
53,1,5,24,0
53,2,5,1,0.018998917
53,2,5,2,0.018998917
53,2,5,3,0.018998917
53,2,5,4,0.018998917
53,2,5,5,0.018998917
53,2,5,6,0.018998917
53,2,5,7,0.056611103
53,2,5,8,0.056611103
53,2,5,9,0.056611103
53,2,5,10,0.056977072
53,2,5,11,0.056977072
53,2,5,12,0.056977072
53,2,5,13,0.056977072
53,2,5,14,0.056977072
53,2,5,15,0.056977072
53,2,5,16,0.056977072
53,2,5,17,0.074113035
53,2,5,18,0.074113035
53,2,5,19,0.074113035
53,2,5,20,0.018998917
53,2,5,21,0.018998917
53,2,5,22,0.018998917
53,2,5,23,0.018998917
53,2,5,24,0.018998917
53,3,5,1,0.019487808
53,3,5,2,0.019487808
53,3,5,3,0.019487808
53,3,5,4,0.019487808
53,3,5,5,0.019487808
53,3,5,6,0.019487808
53,3,5,7,0.061106753
53,3,5,8,0.061106753
53,3,5,9,0.061106753
53,3,5,10,0.055455895
53,3,5,11,0.055455895
53,3,5,12,0.055455895
53,3,5,13,0.055455895
53,3,5,14,0.055455895
53,3,5,15,0.055455895
53,3,5,16,0.055455895
53,3,5,17,0.071374196
53,3,5,18,0.071374196
53,3,5,19,0.071374196
53,3,5,20,0.019487808
53,3,5,21,0.019487808
53,3,5,22,0.019487808
53,3,5,23,0.019487808
53,3,5,24,0.019487808
53,4,5,1,0.018891576
53,4,5,2,0.018891576
53,4,5,3,0.018891576
53,4,5,4,0.018891576
53,4,5,5,0.018891576
53,4,5,6,0.018891576
53,4,5,7,0.05151074
53,4,5,8,0.05151074
53,4,5,9,0.05151074
53,4,5,10,0.06528939
53,4,5,11,0.06528939
53,4,5,12,0.06528939
53,4,5,13,0.06528939
53,4,5,14,0.06528939
53,4,5,15,0.06528939
53,4,5,16,0.06528939
53,4,5,17,0.060211572
53,4,5,18,0.060211572
53,4,5,19,0.060211572
53,4,5,20,0.018891576
53,4,5,21,0.018891576
53,4,5,22,0.018891576
53,4,5,23,0.018891576
53,4,5,24,0.018891576
53,5,5,1,0.018165036
53,5,5,2,0.018165036
53,5,5,3,0.018165036
53,5,5,4,0.018165036
53,5,5,5,0.018165036
53,5,5,6,0.018165036
53,5,5,7,0.061927194
53,5,5,8,0.061927194
53,5,5,9,0.061927194
53,5,5,10,0.05496815
53,5,5,11,0.05496815
53,5,5,12,0.05496815
53,5,5,13,0.05496815
53,5,5,14,0.05496815
53,5,5,15,0.05496815
53,5,5,16,0.05496815
53,5,5,17,0.076541989
53,5,5,18,0.076541989
53,5,5,19,0.076541989
53,5,5,20,0.018165036
53,5,5,21,0.018165036
53,5,5,22,0.018165036
53,5,5,23,0.018165036
53,5,5,24,0.018165036
54,1,5,1,0
54,1,5,2,0
54,1,5,3,0
54,1,5,4,0
54,1,5,5,0
54,1,5,6,0
54,1,5,7,0
54,1,5,8,0
54,1,5,9,0
54,1,5,10,0
54,1,5,11,0
54,1,5,12,0
54,1,5,13,0
54,1,5,14,0
54,1,5,15,0
54,1,5,16,0
54,1,5,17,0
54,1,5,18,0
54,1,5,19,0
54,1,5,20,0
54,1,5,21,0
54,1,5,22,0
54,1,5,23,0
54,1,5,24,0
54,2,5,1,0.018998917
54,2,5,2,0.018998917
54,2,5,3,0.018998917
54,2,5,4,0.018998917
54,2,5,5,0.018998917
54,2,5,6,0.018998917
54,2,5,7,0.056611103
54,2,5,8,0.056611103
54,2,5,9,0.056611103
54,2,5,10,0.056977072
54,2,5,11,0.056977072
54,2,5,12,0.056977072
54,2,5,13,0.056977072
54,2,5,14,0.056977072
54,2,5,15,0.056977072
54,2,5,16,0.056977072
54,2,5,17,0.074113035
54,2,5,18,0.074113035
54,2,5,19,0.074113035
54,2,5,20,0.018998917
54,2,5,21,0.018998917
54,2,5,22,0.018998917
54,2,5,23,0.018998917
54,2,5,24,0.018998917
54,3,5,1,0.019487808
54,3,5,2,0.019487808
54,3,5,3,0.019487808
54,3,5,4,0.019487808
54,3,5,5,0.019487808
54,3,5,6,0.019487808
54,3,5,7,0.061106753
54,3,5,8,0.061106753
54,3,5,9,0.061106753
54,3,5,10,0.055455895
54,3,5,11,0.055455895
54,3,5,12,0.055455895
54,3,5,13,0.055455895
54,3,5,14,0.055455895
54,3,5,15,0.055455895
54,3,5,16,0.055455895
54,3,5,17,0.071374196
54,3,5,18,0.071374196
54,3,5,19,0.071374196
54,3,5,20,0.019487808
54,3,5,21,0.019487808
54,3,5,22,0.019487808
54,3,5,23,0.019487808
54,3,5,24,0.019487808
54,4,5,1,0.018891576
54,4,5,2,0.018891576
54,4,5,3,0.018891576
54,4,5,4,0.018891576
54,4,5,5,0.018891576
54,4,5,6,0.018891576
54,4,5,7,0.05151074
54,4,5,8,0.05151074
54,4,5,9,0.05151074
54,4,5,10,0.06528939
54,4,5,11,0.06528939
54,4,5,12,0.06528939
54,4,5,13,0.06528939
54,4,5,14,0.06528939
54,4,5,15,0.06528939
54,4,5,16,0.06528939
54,4,5,17,0.060211572
54,4,5,18,0.060211572
54,4,5,19,0.060211572
54,4,5,20,0.018891576
54,4,5,21,0.018891576
54,4,5,22,0.018891576
54,4,5,23,0.018891576
54,4,5,24,0.018891576
54,5,5,1,0.018165036
54,5,5,2,0.018165036
54,5,5,3,0.018165036
54,5,5,4,0.018165036
54,5,5,5,0.018165036
54,5,5,6,0.018165036
54,5,5,7,0.061927194
54,5,5,8,0.061927194
54,5,5,9,0.061927194
54,5,5,10,0.05496815
54,5,5,11,0.05496815
54,5,5,12,0.05496815
54,5,5,13,0.05496815
54,5,5,14,0.05496815
54,5,5,15,0.05496815
54,5,5,16,0.05496815
54,5,5,17,0.076541989
54,5,5,18,0.076541989
54,5,5,19,0.076541989
54,5,5,20,0.018165036
54,5,5,21,0.018165036
54,5,5,22,0.018165036
54,5,5,23,0.018165036
54,5,5,24,0.018165036
61,1,5,1,0
61,1,5,2,0
61,1,5,3,0
61,1,5,4,0
61,1,5,5,0
61,1,5,6,0
61,1,5,7,0
61,1,5,8,0
61,1,5,9,0
61,1,5,10,0
61,1,5,11,0
61,1,5,12,0
61,1,5,13,0
61,1,5,14,0
61,1,5,15,0
61,1,5,16,0
61,1,5,17,0
61,1,5,18,0
61,1,5,19,0
61,1,5,20,0
61,1,5,21,0
61,1,5,22,0
61,1,5,23,0
61,1,5,24,0
61,2,5,1,0.018998917
61,2,5,2,0.018998917
61,2,5,3,0.018998917
61,2,5,4,0.018998917
61,2,5,5,0.018998917
61,2,5,6,0.018998917
61,2,5,7,0.056611103
61,2,5,8,0.056611103
61,2,5,9,0.056611103
61,2,5,10,0.056977072
61,2,5,11,0.056977072
61,2,5,12,0.056977072
61,2,5,13,0.056977072
61,2,5,14,0.056977072
61,2,5,15,0.056977072
61,2,5,16,0.056977072
61,2,5,17,0.074113035
61,2,5,18,0.074113035
61,2,5,19,0.074113035
61,2,5,20,0.018998917
61,2,5,21,0.018998917
61,2,5,22,0.018998917
61,2,5,23,0.018998917
61,2,5,24,0.018998917
61,3,5,1,0.019487808
61,3,5,2,0.019487808
61,3,5,3,0.019487808
61,3,5,4,0.019487808
61,3,5,5,0.019487808
61,3,5,6,0.019487808
61,3,5,7,0.061106753
61,3,5,8,0.061106753
61,3,5,9,0.061106753
61,3,5,10,0.055455895
61,3,5,11,0.055455895
61,3,5,12,0.055455895
61,3,5,13,0.055455895
61,3,5,14,0.055455895
61,3,5,15,0.055455895
61,3,5,16,0.055455895
61,3,5,17,0.071374196
61,3,5,18,0.071374196
61,3,5,19,0.071374196
61,3,5,20,0.019487808
61,3,5,21,0.019487808
61,3,5,22,0.019487808
61,3,5,23,0.019487808
61,3,5,24,0.019487808
61,4,5,1,0.018891576
61,4,5,2,0.018891576
61,4,5,3,0.018891576
61,4,5,4,0.018891576
61,4,5,5,0.018891576
61,4,5,6,0.018891576
61,4,5,7,0.05151074
61,4,5,8,0.05151074
61,4,5,9,0.05151074
61,4,5,10,0.06528939
61,4,5,11,0.06528939
61,4,5,12,0.06528939
61,4,5,13,0.06528939
61,4,5,14,0.06528939
61,4,5,15,0.06528939
61,4,5,16,0.06528939
61,4,5,17,0.060211572
61,4,5,18,0.060211572
61,4,5,19,0.060211572
61,4,5,20,0.018891576
61,4,5,21,0.018891576
61,4,5,22,0.018891576
61,4,5,23,0.018891576
61,4,5,24,0.018891576
61,5,5,1,0.018165036
61,5,5,2,0.018165036
61,5,5,3,0.018165036
61,5,5,4,0.018165036
61,5,5,5,0.018165036
61,5,5,6,0.018165036
61,5,5,7,0.061927194
61,5,5,8,0.061927194
61,5,5,9,0.061927194
61,5,5,10,0.05496815
61,5,5,11,0.05496815
61,5,5,12,0.05496815
61,5,5,13,0.05496815
61,5,5,14,0.05496815
61,5,5,15,0.05496815
61,5,5,16,0.05496815
61,5,5,17,0.076541989
61,5,5,18,0.076541989
61,5,5,19,0.076541989
61,5,5,20,0.018165036
61,5,5,21,0.018165036
61,5,5,22,0.018165036
61,5,5,23,0.018165036
61,5,5,24,0.018165036
62,1,5,1,0
62,1,5,2,0
62,1,5,3,0
62,1,5,4,0
62,1,5,5,0
62,1,5,6,0
62,1,5,7,0
62,1,5,8,0
62,1,5,9,0
62,1,5,10,0
62,1,5,11,0
62,1,5,12,0
62,1,5,13,0
62,1,5,14,0
62,1,5,15,0
62,1,5,16,0
62,1,5,17,0
62,1,5,18,0
62,1,5,19,0
62,1,5,20,0
62,1,5,21,0
62,1,5,22,0
62,1,5,23,0
62,1,5,24,0
62,2,5,1,0.018998917
62,2,5,2,0.018998917
62,2,5,3,0.018998917
62,2,5,4,0.018998917
62,2,5,5,0.018998917
62,2,5,6,0.018998917
62,2,5,7,0.056611103
62,2,5,8,0.056611103
62,2,5,9,0.056611103
62,2,5,10,0.056977072
62,2,5,11,0.056977072
62,2,5,12,0.056977072
62,2,5,13,0.056977072
62,2,5,14,0.056977072
62,2,5,15,0.056977072
62,2,5,16,0.056977072
62,2,5,17,0.074113035
62,2,5,18,0.074113035
62,2,5,19,0.074113035
62,2,5,20,0.018998917
62,2,5,21,0.018998917
62,2,5,22,0.018998917
62,2,5,23,0.018998917
62,2,5,24,0.018998917
62,3,5,1,0.019487808
62,3,5,2,0.019487808
62,3,5,3,0.019487808
62,3,5,4,0.019487808
62,3,5,5,0.019487808
62,3,5,6,0.019487808
62,3,5,7,0.061106753
62,3,5,8,0.061106753
62,3,5,9,0.061106753
62,3,5,10,0.055455895
62,3,5,11,0.055455895
62,3,5,12,0.055455895
62,3,5,13,0.055455895
62,3,5,14,0.055455895
62,3,5,15,0.055455895
62,3,5,16,0.055455895
62,3,5,17,0.071374196
62,3,5,18,0.071374196
62,3,5,19,0.071374196
62,3,5,20,0.019487808
62,3,5,21,0.019487808
62,3,5,22,0.019487808
62,3,5,23,0.019487808
62,3,5,24,0.019487808
62,4,5,1,0.018891576
62,4,5,2,0.018891576
62,4,5,3,0.018891576
62,4,5,4,0.018891576
62,4,5,5,0.018891576
62,4,5,6,0.018891576
62,4,5,7,0.05151074
62,4,5,8,0.05151074
62,4,5,9,0.05151074
62,4,5,10,0.06528939
